suite_id,suite_family,dataset_id,dataset_seed,split_seed,prior_regime,method,logical_dataset_key,n_total,n_train,n_holdout,p_signal,p_noise,p_total,feature_noise_level,target_noise_scale,training_size_anchor,raw_features,signal_features,noise_features,processed_features,selected_features,feature_selector,feature_cap,d_phi,d_rho,pool,context_windows,context_window_size,test_chunk_size,mc_k,mse_betaX,rmse_betaX,mae_betaX,r2_betaX,mse_y_observed,rmse_y_observed,mae_y_observed,r2_y_observed,fit_time_s,predict_time_s,total_time_s,status,skip_reason,error_type,error_message,rank_mse_betaX,rank_rmse_betaX,rank_mae_betaX,rank_r2_betaX,rank_overall,ratio_mse_to_fixed_ridge,ratio_rmse_to_fixed_ridge,ratio_mse_to_autogluon,ratio_rmse_to_autogluon,ratio_mse_to_best_tree,ratio_rmse_to_best_tree,beats_fixed_ridge,beats_autogluon,beats_best_tree,is_best_mse,is_top3_mse,noise_feature_bucket,training_size_bucket,p_total_quartile,n_train_quartile
linear_all_v1,primary,26,197402927,1,A,AutoGluon,linear_all_v1:A:0026,197,158,39,16,0,16,0,1.0,False,16,,,16,,,,,,,,,,,0.4321588787385026,0.6573879210470045,0.5391303204380139,0.955434209317957,0.9490899941487612,0.9742124994829214,0.7937962152245406,0.91065136293541,300.02274887100066,0.1667327499999373,300.1894816210006,ok,,,,4.0,4.0,4.0,4.0,4.0,7.042751065328963,2.6538182050262913,1.0,1.0,0.2482245849964055,0.498221421655478,False,False,True,False,False,0,small(100-500),Q4,Q2
linear_all_v1,primary,26,197402927,2,A,AutoGluon,linear_all_v1:A:0026,197,158,39,16,0,16,0,1.0,False,16,,,16,,,,,,,,,,,0.4533784189913328,0.6733338094818444,0.5566847837587046,0.9639027673722635,1.7227354300921125,1.3125301634980098,1.0924762604268208,0.8730320059770404,299.8912340470015,0.0948540130011679,299.98608806000266,ok,,,,3.0,3.0,3.0,3.0,3.0,3.0128146650509344,1.735746140727651,1.0,1.0,0.16959562735102685,0.41181989674010017,False,False,True,False,True,0,small(100-500),Q4,Q2
linear_all_v1,primary,56,129070549,0,B,AutoGluon,linear_all_v1:B:0056,213,171,42,7,0,7,0,1.0,False,7,,,7,,,,,,,,,,,0.2877752670145216,0.5364468911406997,0.4035233939347668,0.886998995410111,1.4659901588629098,1.210780805456921,0.9719736640960908,0.6507001703648818,299.0852160260001,0.3289212310010043,299.4141372570012,ok,,,,4.0,4.0,4.0,4.0,4.0,5.610021901255742,2.3685484798196015,1.0,1.0,1.4394483664259474,1.1997701306608477,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,primary,56,129070549,1,B,AutoGluon,linear_all_v1:B:0056,213,171,42,7,0,7,0,1.0,False,7,,,7,,,,,,,,,,,0.2453413960011488,0.4953194888162072,0.3887182263276315,0.8770197147308878,0.9589186277100308,0.9792439061388284,0.8449933221625252,0.6534213571174852,300.2405003720014,0.1898564410003018,300.4303568130017,ok,,,,4.0,4.0,4.0,4.0,4.0,11.441247020277341,3.382491244671199,1.0,1.0,1.380617451529085,1.1749967878803265,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,primary,56,129070549,2,B,AutoGluon,linear_all_v1:B:0056,213,171,42,7,0,7,0,1.0,False,7,,,7,,,,,,,,,,,0.0582093347440494,0.2412661077400832,0.2121211677219224,0.9699495270462194,0.9277828336494875,0.96321484293458,0.7863262000250951,0.6930081450097124,219.52989350600183,0.0767920700018294,219.60668557600368,ok,,,,3.0,3.0,3.0,3.0,3.0,4.8218143501928505,2.1958630080660377,1.0,1.0,0.3975259053591881,0.6304965545973967,False,False,True,False,True,0,small(100-500),Q1,Q4
linear_all_v1,primary,86,1223510223,0,B,AutoGluon,linear_all_v1:B:0086,198,159,39,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.1733244044802504,0.4163224765494297,0.3410799371977882,0.9740216230945774,0.9676059998374422,0.9836696599150764,0.7911389224617037,0.8577952744866295,299.0580545949997,0.1650413499992282,299.22309594499893,ok,,,,3.0,3.0,3.0,3.0,3.0,4.159160653621104,2.0394020333473,1.0,1.0,0.43992192387523654,0.663266103366693,False,False,True,False,True,0,small(100-500),Q2,Q2
linear_all_v1,primary,86,1223510223,1,B,AutoGluon,linear_all_v1:B:0086,198,159,39,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.2037832114197836,0.4514235388410573,0.3682076684219631,0.9617901761897024,1.125418439919189,1.0608574079107849,0.8795015198937043,0.7823551060247285,299.6423555069996,0.0985753419990942,299.7409308489987,ok,,,,3.0,3.0,3.0,3.0,3.0,3.3401678841435327,1.8276126187306572,1.0,1.0,0.3762983194612522,0.6134315931391634,False,False,True,False,True,0,small(100-500),Q2,Q2
linear_all_v1,primary,86,1223510223,2,B,AutoGluon,linear_all_v1:B:0086,198,159,39,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.1741728707398146,0.4173402337899074,0.3070374179570255,0.971088171553678,0.8554675013415086,0.9249148616718776,0.7622406809840605,0.8816141780189544,298.3357732340009,0.1496001240011537,298.4853733580021,ok,,,,3.0,3.0,3.0,3.0,3.0,3.2663570528452577,1.8073065741166474,1.0,1.0,0.3443778019543442,0.5868371170557842,False,False,True,False,True,0,small(100-500),Q2,Q2
linear_all_v1,primary,116,787968673,0,C,AutoGluon,linear_all_v1:C:0116,184,148,36,10,0,10,0,1.0,False,10,,,10,,,,,,,,,,,0.671502019035576,0.8194522676981106,0.6776738736594552,0.8228803499439863,2.709218786128554,1.645970469397478,1.2608806024342312,0.5556170193272286,298.93133926000155,0.2160800259989628,299.1474192860005,ok,,,,3.0,3.0,3.0,3.0,3.0,3.5243008326704333,1.8773121297936668,1.0,1.0,0.6593893909825768,0.8120279496314008,False,False,True,False,True,0,small(100-500),Q2,Q1
linear_all_v1,primary,116,787968673,1,C,AutoGluon,linear_all_v1:C:0116,184,148,36,10,0,10,0,1.0,False,10,,,10,,,,,,,,,,,0.3247505982049534,0.5698689307243846,0.433801794763229,0.8623666851072546,1.7011036416049818,1.3042636396085654,1.0208176767200046,0.489366386140177,210.44455467700027,0.0852511890007008,210.52980586600097,ok,,,,3.0,3.0,3.0,3.0,3.0,2.1234896297188426,1.4572198288929652,1.0,1.0,0.4275603526074868,0.6538809926947616,False,False,True,False,True,0,small(100-500),Q2,Q1
linear_all_v1,primary,116,787968673,2,C,AutoGluon,linear_all_v1:C:0116,184,148,36,10,0,10,0,1.0,False,10,,,10,,,,,,,,,,,0.279807341431216,0.5289681856512884,0.4289944637062407,0.8965688857439894,1.95168788939601,1.3970282350031475,1.1049071709605989,0.4537739142952506,299.82442602800074,0.2456943879988102,300.07012041599955,ok,,,,3.0,3.0,3.0,3.0,3.0,1.8478590522650609,1.359359795000963,1.0,1.0,0.4211207594387736,0.6489381784413469,False,False,True,False,True,0,small(100-500),Q2,Q1
linear_all_v1,primary,146,1480883968,0,C,AutoGluon,linear_all_v1:C:0146,205,164,41,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,0.4873678850467248,0.6981173862945435,0.5162678260260041,0.9393948764520392,6.243054088805018,2.498610431580925,1.5824233987511802,0.5925263314403267,298.71540551900034,0.3319619829999283,299.04736750200027,ok,,,,3.0,3.0,3.0,3.0,3.0,1.6807949429496916,1.2964547593146827,1.0,1.0,0.2858534874274329,0.5346526792483443,False,False,True,False,True,0,small(100-500),Q3,Q3
linear_all_v1,primary,146,1480883968,1,C,AutoGluon,linear_all_v1:C:0146,205,164,41,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,0.3907263828095159,0.6250811009857168,0.4952216955941877,0.9425404628028552,2.198577102535899,1.4827599611993505,1.0918288791658195,0.7265623763286384,286.75087858999905,0.0497133459975884,286.80059193599664,ok,,,,3.0,3.0,3.0,3.0,3.0,1.977183184743714,1.4061234599933654,1.0,1.0,0.13013785056151644,0.36074624122992116,False,False,True,False,True,0,small(100-500),Q3,Q3
linear_all_v1,primary,146,1480883968,2,C,AutoGluon,linear_all_v1:C:0146,205,164,41,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,0.2156392729452984,0.464369758861727,0.3597096285650704,0.9734865276569048,3.489913709459974,1.8681310739506407,1.309643569932492,0.604153458647439,267.7567604729993,0.0348661420030111,267.7916266150023,ok,,,,3.0,3.0,3.0,3.0,3.0,1.6922337817119026,1.3008588631023366,1.0,1.0,0.08294473761619969,0.2880012805808331,False,False,True,False,True,0,small(100-500),Q3,Q3
linear_all_v1,primary,176,327361690,0,D,AutoGluon,linear_all_v1:D:0176,190,152,38,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,0.2634057858940011,0.5132307335828604,0.4467186201598894,0.9701648664031052,1.719223900908169,1.3111917864706784,0.9980425548269324,0.8300783663500566,300.2695861709981,0.4843974560026254,300.7539836270007,ok,,,,3.0,3.0,3.0,3.0,3.0,2.7707175309462686,1.6645472450327945,1.0,1.0,0.15644026729128632,0.39552530550052833,False,False,True,False,True,0,small(100-500),Q3,Q1
linear_all_v1,primary,176,327361690,1,D,AutoGluon,linear_all_v1:D:0176,190,152,38,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,0.6426512165129353,0.8016552978138018,0.6124682750710427,0.9318489220590098,1.8101257021637969,1.3454091207375534,1.080918964031909,0.835642560724643,300.1441045879983,0.5487162970021018,300.6928208850004,ok,,,,3.0,3.0,3.0,3.0,3.0,7.191998812056611,2.681790225214606,1.0,1.0,0.44383162466114884,0.6662068932855235,False,False,True,False,True,0,small(100-500),Q3,Q1
linear_all_v1,primary,176,327361690,2,D,AutoGluon,linear_all_v1:D:0176,190,152,38,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,0.4924283014154779,0.701732357395238,0.5441314522021459,0.9546553595054073,1.122526433175188,1.0594934795340594,0.8615735602379575,0.91261455765616,298.18610346999776,0.2425926810028613,298.4286961510006,ok,,,,4.0,4.0,4.0,4.0,4.0,15.011499680731177,3.874467664174161,1.0,1.0,0.25987736517475085,0.5097816838360818,False,False,True,False,False,0,small(100-500),Q3,Q1
linear_all_v1,ood_primary,17,2101316869,0,E,AutoGluon,linear_all_v1:E:0017,194,155,39,8,0,8,0,1.0,False,8,,,8,,,,,,,,,,,0.3503018590960832,0.5918630408262399,0.4448882692183528,0.9450601017607064,2.240496554143508,1.4968288326136383,1.1612425078093171,0.645096063304123,298.1868497880005,0.4399410480000369,298.6267908360005,ok,,,,3.0,3.0,3.0,3.0,3.0,5.299393691297819,2.302041201042634,1.0,1.0,0.1880884823427222,0.4336916904238796,False,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,17,2101316869,1,E,AutoGluon,linear_all_v1:E:0017,194,155,39,8,0,8,0,1.0,False,8,,,8,,,,,,,,,,,0.5953683778863781,0.771601177997013,0.5235720694046914,0.9251922280136332,1.8521744261528836,1.3609461510849294,1.1178027793336456,0.7835342940881915,231.46349130099952,0.0414117500004067,231.50490305099996,ok,,,,3.0,3.0,3.0,3.0,3.0,13.144764669694904,3.6255709439610886,1.0,1.0,0.24429763553922845,0.49426474235902,False,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,17,2101316869,2,E,AutoGluon,linear_all_v1:E:0017,194,155,39,8,0,8,0,1.0,False,8,,,8,,,,,,,,,,,0.570171551048214,0.755097047437092,0.4248230001100837,0.9142642900663128,1.239483649748678,1.113321000317823,0.8864403880066248,0.8294593864027933,300.2417549090005,0.3668264859988994,300.6085813949994,ok,,,,3.0,3.0,3.0,3.0,3.0,9.34763098196932,3.0573895698731812,1.0,1.0,0.3201701196427224,0.5658357709112445,False,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,47,1580564243,0,E,AutoGluon,linear_all_v1:E:0047,199,159,40,4,0,4,0,1.0,False,4,,,4,,,,,,,,,,,0.1811457047803897,0.425612152998936,0.3080724158680183,0.9295665450116464,1.2777126339850446,1.1303595153689134,0.905306388851302,0.6624609862730457,277.6849211200006,0.0671481499994115,277.75206927,ok,,,,3.0,3.0,3.0,3.0,3.0,3.4164502493846625,1.8483642090737051,1.0,1.0,0.420303225480128,0.6483079711681232,False,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,47,1580564243,1,E,AutoGluon,linear_all_v1:E:0047,199,159,40,4,0,4,0,1.0,False,4,,,4,,,,,,,,,,,0.1220472264113836,0.3493525818015141,0.2617728599017735,0.9653768117874136,1.3843640212996229,1.176589997110133,0.9269813849392192,0.7478929144321866,234.87004448100012,0.2162818769993464,235.0863263579995,ok,,,,3.0,3.0,3.0,3.0,3.0,3.6799061730045666,1.918308153817983,1.0,1.0,0.3254253251655486,0.570460625429616,False,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,47,1580564243,2,E,AutoGluon,linear_all_v1:E:0047,199,159,40,4,0,4,0,1.0,False,4,,,4,,,,,,,,,,,0.0996618471694773,0.3156926466826197,0.2207571627054456,0.9565789175610552,1.1255270285310766,1.0609085863216852,0.846971115821745,0.6445469652379077,298.4064526389993,0.3176343849991099,298.72408702399844,ok,,,,3.0,3.0,3.0,3.0,3.0,2.7991131337585067,1.6730550301046594,1.0,1.0,0.4711433391246821,0.6863988192914395,False,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,27,783520231,0,F,AutoGluon,linear_all_v1:F:0027,167,134,33,14,0,14,0,1.0,False,14,,,14,,,,,,,,,,,0.0213298388042106,0.1460473854754362,0.1189896166889053,0.0,0.8431621250484385,0.9182385991932808,0.7636533824133578,-0.072814660867378,176.9188706240002,0.0661273780024203,176.9849980020026,ok,,,,2.0,2.0,2.0,1.0,2.0,0.3771301404600883,0.6141092251872535,1.0,1.0,0.3252652219802019,0.5703202801761501,True,False,True,False,True,0,small(100-500),Q4,Q1
linear_all_v1,ood_primary,27,783520231,1,F,AutoGluon,linear_all_v1:F:0027,167,134,33,14,0,14,0,1.0,False,14,,,14,,,,,,,,,,,0.1908736747691131,0.436890918615978,0.3590574376130737,0.0,1.1601701713949584,1.077111958616633,0.9298045853269084,-0.1643323295167698,299.367425952998,0.2478852570020535,299.6153112100001,ok,,,,9.0,9.0,9.0,1.0,9.0,1.60512130051834,1.2669338185234222,1.0,1.0,3.6755207885398913,1.9171647786614199,False,False,False,False,False,0,small(100-500),Q4,Q1
linear_all_v1,ood_primary,27,783520231,2,F,AutoGluon,linear_all_v1:F:0027,167,134,33,14,0,14,0,1.0,False,14,,,14,,,,,,,,,,,0.0344301710795763,0.185553687863045,0.1525748173184128,0.0,1.1715703436570668,1.0823910308465543,0.89095245762319,0.006967417878706,182.2757025119972,0.0761683519995131,182.35187086399677,ok,,,,2.0,2.0,2.0,1.0,2.0,0.8216388916500962,0.906442988637507,1.0,1.0,0.8046077462839415,0.8969993011613452,True,False,True,False,True,0,small(100-500),Q4,Q1
linear_all_v1,ood_primary,7,868994903,0,G,AutoGluon,linear_all_v1:G:0007,194,155,39,6,0,6,0,1.0,False,6,,,6,,,,,,,,,,,2.334916494712312,1.5280433549845085,1.222720905005802,0.4255700022062331,37.33580405618025,6.110303106735397,3.563669595482588,0.0430369135712305,294.6807703859995,0.0312897990006604,294.7120601850001,ok,,,,2.0,2.0,2.0,2.0,2.0,0.5270552166414072,0.7259856862510495,1.0,1.0,0.2695126110243271,0.519146040170131,True,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,7,868994903,1,G,AutoGluon,linear_all_v1:G:0007,194,155,39,6,0,6,0,1.0,False,6,,,6,,,,,,,,,,,1.1121086411334626,1.0545656172725637,0.7945080052777022,0.7812957460607255,299.0859632860606,17.294101979751957,4.798608029202725,0.057318317479609,300.2041046640006,0.1738329500003601,300.377937614001,ok,,,,4.0,4.0,4.0,4.0,4.0,1.5956351272966685,1.263184518309447,1.0,1.0,0.8166301384818321,0.9036759034531311,False,False,True,False,False,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,7,868994903,2,G,AutoGluon,linear_all_v1:G:0007,194,155,39,6,0,6,0,1.0,False,6,,,6,,,,,,,,,,,1.4625844987435292,1.2093735976709303,0.9148519671837496,0.5932344171835807,9.461382886052986,3.075936099149816,1.9440368971529125,0.1495347628401226,300.1954137959983,0.2527187970008526,300.4481325929992,ok,,,,2.0,2.0,2.0,2.0,2.0,0.3720566863275778,0.6099644959565907,1.0,1.0,0.4702559245893322,0.6857520868282736,True,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,ood_primary,37,1496533897,0,G,AutoGluon,linear_all_v1:G:0037,179,143,36,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,344.12297387776056,18.55055184833488,10.280751174879615,-81.77012530064714,4512.331440075617,67.17388957084157,21.555768450583585,-0.17723107949869,298.1904713620024,0.2568658639975183,298.44733722599995,ok,,,,4.0,4.0,3.0,4.0,4.0,0.3990518926913039,0.6317055427106082,1.0,1.0,1.2570206603319305,1.1211693272347094,True,False,False,False,False,0,small(100-500),Q3,Q1
linear_all_v1,ood_primary,37,1496533897,1,G,AutoGluon,linear_all_v1:G:0037,179,143,36,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,132.7970910795962,11.523762019392631,9.632547579530218,-34.538872230567186,4022.865541744058,63.42606358386163,20.00658195573457,-0.039111546399001,299.88179815200056,0.1784724719982477,300.0602706239988,ok,,,,4.0,4.0,5.0,4.0,4.0,0.24503026693557525,0.49500532010835513,1.0,1.0,6.574659243412383,2.5641098345063886,True,False,False,False,False,0,small(100-500),Q3,Q1
linear_all_v1,ood_primary,37,1496533897,2,G,AutoGluon,linear_all_v1:G:0037,179,143,36,11,0,11,0,1.0,False,11,,,11,,,,,,,,,,,72.99083206624493,8.543467215729509,6.602630269776959,-26.054415312187142,91.83581199246686,9.583100333006373,7.321913660869056,-5.367783328518763,299.8085881920015,0.1326901729989913,299.94127836500047,ok,,,,4.0,4.0,4.0,4.0,4.0,0.12338898974822791,0.3512676895876248,1.0,1.0,2.083523045692954,1.4434413897671612,True,False,False,False,False,0,small(100-500),Q3,Q1
linear_all_v1,ood_primary,17,1392545433,0,H,AutoGluon,linear_all_v1:H:0017,185,148,37,16,0,16,0,1.0,False,16,,,16,,,,,,,,,,,0.4935116135934576,0.7025038174938679,0.5152905840567209,0.9487975430458354,1.3902017636108772,1.179068175980879,0.928168296181298,0.8687886167092436,299.2281806550018,0.7228739189995395,299.9510545740013,ok,,,,4.0,4.0,3.0,4.0,4.0,5.414443527388846,2.326895684681384,1.0,1.0,0.2040101619181589,0.4516748409178432,False,False,True,False,False,0,small(100-500),Q4,Q1
linear_all_v1,ood_primary,17,1392545433,1,H,AutoGluon,linear_all_v1:H:0017,185,148,37,16,0,16,0,1.0,False,16,,,16,,,,,,,,,,,0.250177791924535,0.5001777603258016,0.3978026952416613,0.9617703028940832,1.1053917204067725,1.051376107968396,0.8179102270835049,0.848778843639729,300.30196842999794,0.0531970089978131,300.3551654389957,ok,,,,3.0,3.0,3.0,3.0,3.0,2.1079402600154338,1.4518747397814433,1.0,1.0,0.11070750002061815,0.33272736590280366,False,False,True,False,True,0,small(100-500),Q4,Q1
linear_all_v1,ood_primary,17,1392545433,2,H,AutoGluon,linear_all_v1:H:0017,185,148,37,16,0,16,0,1.0,False,16,,,16,,,,,,,,,,,0.3918084041907401,0.6259460074085784,0.473254650503326,0.9651620317190216,1.692639512259176,1.3010148009377818,0.949882002064275,0.8727680592945649,300.0815122240019,0.5009077649992832,300.5824199890012,ok,,,,3.0,3.0,3.0,3.0,3.0,6.165631609024282,2.483068989984829,1.0,1.0,0.17212175843544048,0.414875593925987,False,False,True,False,True,0,small(100-500),Q4,Q1
linear_all_v1,ood_primary,47,1672937953,0,H,AutoGluon,linear_all_v1:H:0047,191,153,38,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.1338411158273081,0.3658430207442916,0.2312946489816201,0.9800759575575207,1.0964560087338335,1.047117953591587,0.8018810183227862,0.855976331462792,248.06597088299893,0.3071833149988379,248.3731541979978,ok,,,,3.0,3.0,3.0,3.0,3.0,2.5238704332385935,1.5886693907917375,1.0,1.0,0.24377864896716567,0.49373945453768,False,False,True,False,True,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,47,1672937953,1,H,AutoGluon,linear_all_v1:H:0047,191,153,38,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.1177275097589686,0.3431144266261164,0.2390969010217664,0.9764918928141166,1.0388801308236024,1.0192546937952272,0.8123313877962177,0.7938869146680028,251.01162110199948,0.0257393790016067,251.0373604810011,ok,,,,3.0,3.0,3.0,3.0,3.0,7.088016625456925,2.6623329291162863,1.0,1.0,0.1467947924107537,0.38313808530444177,False,False,True,False,True,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,47,1672937953,2,H,AutoGluon,linear_all_v1:H:0047,191,153,38,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.4002495355427941,0.6326527764443891,0.5183422391025837,0.923355575627428,1.3839958183649923,1.1764335163386803,0.9996240720495498,0.7636598642397401,253.37661745199875,0.1668109370002639,253.54342838899905,ok,,,,3.0,3.0,3.0,3.0,3.0,7.309134353690305,2.7035410767529133,1.0,1.0,0.41457593139675303,0.6438757111405531,False,False,True,False,True,0,small(100-500),Q2,Q1
linear_all_v1,primary,27,500312407,0,A,AutoGluon,linear_all_v1:A:0027,234,188,46,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.5242605701407084,0.7240584024377511,0.5840175722960838,0.9492700373970804,1.2808887672417133,1.131763565079612,0.8403926571803408,0.8646598636262566,299.7407625090018,0.3361265890016511,300.07688909800345,ok,,,,3.0,3.0,3.0,3.0,3.0,6.385886273363871,2.527031118400378,1.0,1.0,0.29700141897216903,0.5449783656001117,False,False,True,False,True,0,small(100-500),Q2,Q4
linear_all_v1,primary,27,500312407,1,A,AutoGluon,linear_all_v1:A:0027,234,188,46,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.1860549487076739,0.4313408729852457,0.3296000713271323,0.9717391383224688,1.0712261657061195,1.0350005631428998,0.8132415563244892,0.8468828528078883,300.06242247200134,0.4984885750018293,300.5609110470032,ok,,,,3.0,3.0,3.0,3.0,3.0,4.020085700327017,2.0050151371815166,1.0,1.0,0.2931801139730474,0.5414610918367518,False,False,True,False,True,0,small(100-500),Q2,Q4
linear_all_v1,primary,27,500312407,2,A,AutoGluon,linear_all_v1:A:0027,234,188,46,9,0,9,0,1.0,False,9,,,9,,,,,,,,,,,0.2475157097068998,0.4975095071522752,0.4107818198182351,0.9579224361621878,1.725385938221678,1.313539469609375,1.098543169296909,0.7481210265949104,298.85950462399705,0.3469265029998496,299.2064311269969,ok,,,,3.0,3.0,3.0,3.0,3.0,2.2867419825345072,1.51219773261783,1.0,1.0,0.2854185525724848,0.5342457791807855,False,False,True,False,True,0,small(100-500),Q2,Q4
linear_all_v1,primary,57,1320973235,0,B,AutoGluon,linear_all_v1:B:0057,193,155,38,10,0,10,0,1.0,False,10,,,10,,,,,,,,,,,0.0520052641419518,0.2280466271225071,0.1727569704342637,-1.6296334766229212,0.9612237865478912,0.9804202091694616,0.7280213078432717,0.003928290017093,212.35848716200053,0.0605092030018568,212.4189963650024,ok,,,,3.0,3.0,3.0,3.0,3.0,0.7248843120100298,0.8514013812591738,1.0,1.0,1.2377993267859078,1.1125643023151095,True,False,False,False,True,0,small(100-500),Q2,Q2
linear_all_v1,primary,57,1320973235,1,B,AutoGluon,linear_all_v1:B:0057,193,155,38,10,0,10,0,1.0,False,10,,,10,,,,,,,,,,,0.1059367910866862,0.3254793251293948,0.2702972317881012,-4.546580294330727,0.6180413842394457,0.7861560813473656,0.615116622159448,-0.1582101332920185,207.7436368159979,0.0772601309981837,207.82089694699607,ok,,,,5.0,5.0,5.0,5.0,5.0,2.48897809403151,1.5776495472795942,1.0,1.0,1.0075853254419902,1.0037854977244842,False,False,False,False,False,0,small(100-500),Q2,Q2
linear_all_v1,primary,57,1320973235,2,B,AutoGluon,linear_all_v1:B:0057,193,155,38,10,0,10,0,1.0,False,10,,,10,,,,,,,,,,,0.0486632834683002,0.2205975599781199,0.1801213586124463,-1.1070953863903237,1.081218187517475,1.0398164201037965,0.8023011760206561,-0.0041588217182984,198.22374692299852,0.0570715880021452,198.2808185110007,ok,,,,2.0,2.0,2.0,2.0,2.0,0.7528603049038548,0.867675230085459,1.0,1.0,0.46026129064600024,0.6784255969861397,True,False,True,False,True,0,small(100-500),Q2,Q2
linear_all_v1,primary,87,1843050697,0,B,AutoGluon,linear_all_v1:B:0087,200,160,40,7,0,7,0,1.0,False,7,,,7,,,,,,,,,,,0.1825708423166369,0.4272830938811375,0.3360139873670259,0.948628384881744,1.3370360400842844,1.156302745860393,0.8887298363581916,0.7699123488059496,254.6254906469985,0.0668486569993547,254.69233930399787,ok,,,,3.0,3.0,3.0,3.0,3.0,3.706442147679213,1.9252122344508442,1.0,1.0,0.8722322891159843,0.9339337712685973,False,False,True,False,True,0,small(100-500),Q1,Q2
linear_all_v1,primary,87,1843050697,1,B,AutoGluon,linear_all_v1:B:0087,200,160,40,7,0,7,0,1.0,False,7,,,7,,,,,,,,,,,0.2755480612393958,0.5249267198756373,0.4038227184409734,0.915571606766254,1.2994397345452922,1.1399297059666846,0.9099134485931994,0.7665322612007569,299.7042398070007,0.1947490019992983,299.898988809,ok,,,,4.0,4.0,4.0,4.0,4.0,7.698723711694527,2.7746574043824817,1.0,1.0,1.5358768744819742,1.2393049965532996,False,False,False,False,False,0,small(100-500),Q1,Q2
linear_all_v1,primary,87,1843050697,2,B,AutoGluon,linear_all_v1:B:0087,200,160,40,7,0,7,0,1.0,False,7,,,7,,,,,,,,,,,0.387290906873088,0.6223270095963118,0.4637987425507479,0.9006062542753955,0.8344821779147671,0.9134999605444803,0.7259148701672964,0.8408973197440959,300.209356714,0.1917956180004694,300.4011523320005,ok,,,,4.0,4.0,4.0,4.0,4.0,6.850322250073278,2.6173120276484556,1.0,1.0,1.1059600309351094,1.0516463430902563,False,False,False,False,False,0,small(100-500),Q1,Q2
linear_all_v1,primary,117,2028735223,0,C,AutoGluon,linear_all_v1:C:0117,192,154,38,12,0,12,0,1.0,False,12,,,12,,,,,,,,,,,0.3542115564969144,0.5951567495180697,0.4120004960454732,0.93478610746861,4.569716174164296,2.1376894475494552,1.622339804130429,0.6150962590579292,256.90237284999967,0.2030374770001799,257.10541032699984,ok,,,,3.0,3.0,1.0,3.0,3.0,1.439351438549666,1.199729735627848,1.0,1.0,0.3016853922504902,0.5492589482661983,False,False,True,False,True,0,small(100-500),Q3,Q2
linear_all_v1,primary,117,2028735223,1,C,AutoGluon,linear_all_v1:C:0117,192,154,38,12,0,12,0,1.0,False,12,,,12,,,,,,,,,,,0.8389413794673066,0.9159374320701752,0.7151111892476919,0.8117027959305347,3.65532246644805,1.9118897631526903,1.527788167284967,0.4416275182919301,258.6284015279998,0.0484494999982416,258.67685102799805,ok,,,,3.0,3.0,3.0,3.0,3.0,2.6143066726068356,1.6168817744680148,1.0,1.0,0.5184137313898591,0.7200095356242577,False,False,True,False,True,0,small(100-500),Q3,Q2
linear_all_v1,primary,117,2028735223,2,C,AutoGluon,linear_all_v1:C:0117,192,154,38,12,0,12,0,1.0,False,12,,,12,,,,,,,,,,,0.2711978325422597,0.5207665816296777,0.4020778562427301,0.9647914789877248,4.115592908046696,2.0286924133654898,1.4943984189823878,0.6540074365558586,230.7558252120034,0.035764479998761,230.79158969200216,ok,,,,3.0,3.0,3.0,3.0,3.0,1.346534467141331,1.1604027176550957,1.0,1.0,0.1643105417454011,0.40535236738595853,False,False,True,False,True,0,small(100-500),Q3,Q2
