suite_family,prior_regime,p_total_quartile,n_train_quartile,method,valid_count,mean_mse_betaX,mean_r2_betaX,mean_rank_mse_betaX
ood_primary,F,Q2,Q4,LinearRegression,3,0.027192155344904632,0.99732749780509,1.3333333333333333
ood_primary,F,Q2,Q4,MLP,3,0.44361695094622333,0.9571491577241935,7.333333333333333
ood_primary,F,Q2,Q4,RandomForest,3,0.16205404278981297,0.9842132933738615,4.0
ood_primary,F,Q2,Q4,Ridge,3,0.0282520770239735,0.9972154637246761,1.6666666666666667
ood_primary,F,Q2,Q4,SVR,3,0.9667730115432475,0.9079933232526157,9.0
ood_primary,F,Q2,Q4,XGBoost,3,0.34689966003265976,0.9668628459735601,5.666666666666667
ood_primary,F,Q3,Q1,AutoGluon,6,0.03783608014665562,0.0,2.5
ood_primary,F,Q3,Q1,CatBoost,6,0.1308225565860304,0.0,7.0
ood_primary,F,Q3,Q1,DeepSetModel-MC,6,0.004246427148814133,0.0,1.0
ood_primary,F,Q3,Q1,FixedRidgeLambda1,6,0.06530309176577585,0.0,3.1666666666666665
ood_primary,F,Q3,Q1,KNN,6,0.16219892697035102,0.0,7.833333333333333
ood_primary,F,Q3,Q1,LightGBM,6,0.3091315179099912,0.0,9.5
ood_primary,F,Q3,Q1,LinearRegression,6,0.06633786628380221,0.0,4.166666666666667
ood_primary,F,Q3,Q1,MLP,6,0.5515747183007408,0.0,11.0
ood_primary,F,Q3,Q1,RandomForest,6,0.08009872303366207,0.0,4.5
ood_primary,F,Q3,Q1,Ridge,6,0.06530309176577585,0.0,3.1666666666666665
ood_primary,F,Q3,Q1,SVR,6,0.11317061105522386,0.0,6.0
ood_primary,F,Q3,Q1,XGBoost,6,0.26177065069595934,0.0,9.333333333333334
ood_primary,F,Q3,Q2,AutoGluon,3,0.12567382582299344,0.9257193076494209,3.3333333333333335
ood_primary,F,Q3,Q2,CatBoost,3,0.19411670628460942,0.8876843320122302,5.0
ood_primary,F,Q3,Q2,DeepSetModel-MC,3,1.7691149236530859,-0.0306175423393982,11.0
ood_primary,F,Q3,Q2,FixedRidgeLambda1,3,0.052385611884351264,0.9689942596239504,1.3333333333333333
ood_primary,F,Q3,Q2,KNN,3,0.9056250100841545,0.4755931206048609,10.0
ood_primary,F,Q3,Q2,LightGBM,3,0.38977773303264246,0.7716438724083726,7.333333333333333
ood_primary,F,Q3,Q2,LinearRegression,3,0.05281199900508384,0.9687224254626643,1.6666666666666667
ood_primary,F,Q3,Q2,MLP,3,0.4804136876950218,0.722053913840604,7.666666666666667
ood_primary,F,Q3,Q2,RandomForest,3,0.13576420182418178,0.9203794437272195,3.6666666666666665
ood_primary,F,Q3,Q2,Ridge,3,0.052385611884351264,0.9689942596239504,1.3333333333333333
ood_primary,F,Q3,Q2,SVR,3,0.34479169463327947,0.7997321469993627,6.666666666666667
ood_primary,F,Q3,Q2,XGBoost,3,0.44971108328519155,0.7384544929496567,8.333333333333334
ood_primary,F,Q3,Q3,AutoGluon,3,0.08948587268595422,0.6611711201210771,3.6666666666666665
ood_primary,F,Q3,Q3,CatBoost,3,0.15063071162251543,0.44749808958863824,5.666666666666667
ood_primary,F,Q3,Q3,DeepSetModel-MC,3,0.28516342217759794,-0.026938476320611332,9.333333333333334
ood_primary,F,Q3,Q3,FixedRidgeLambda1,3,0.03738194092811773,0.868094690427793,1.0
ood_primary,F,Q3,Q3,KNN,3,0.20668064452461396,0.2547468326454407,7.0
ood_primary,F,Q3,Q3,LightGBM,3,0.3306635512851636,-0.22148581100965933,9.333333333333334
ood_primary,F,Q3,Q3,LinearRegression,3,0.03827431614397687,0.8650898342334158,2.0
ood_primary,F,Q3,Q3,MLP,3,0.40486993665716847,-0.511335699167387,10.666666666666666
ood_primary,F,Q3,Q3,RandomForest,3,0.1015921098799552,0.6226349588707379,3.6666666666666665
ood_primary,F,Q3,Q3,Ridge,3,0.03738194092811773,0.868094690427793,1.0
ood_primary,F,Q3,Q3,SVR,3,0.141395214792731,0.47903265889681945,5.0
ood_primary,F,Q3,Q3,XGBoost,3,0.28334875756361727,-0.044077308156099705,8.666666666666666
ood_primary,F,Q3,Q4,AutoGluon,12,0.08886043156245682,0.0,3.3333333333333335
ood_primary,F,Q3,Q4,CatBoost,12,0.17320795739889513,0.0,6.666666666666667
ood_primary,F,Q3,Q4,DeepSetModel-MC,12,0.018570745533065713,0.0,1.0
ood_primary,F,Q3,Q4,FixedRidgeLambda1,12,0.08342625569635548,0.0,2.8333333333333335
ood_primary,F,Q3,Q4,KNN,12,0.23347530800596816,0.0,8.0
ood_primary,F,Q3,Q4,LightGBM,12,0.35878756619126734,0.0,9.75
ood_primary,F,Q3,Q4,LinearRegression,12,0.08430778172443824,0.0,3.8333333333333335
ood_primary,F,Q3,Q4,MLP,12,0.714614938768506,0.0,11.0
ood_primary,F,Q3,Q4,RandomForest,12,0.1049766477862255,0.0,4.333333333333333
ood_primary,F,Q3,Q4,Ridge,12,0.08342625569635548,0.0,2.8333333333333335
ood_primary,F,Q3,Q4,SVR,12,0.15308916469437633,0.0,6.25
ood_primary,F,Q3,Q4,XGBoost,12,0.29653497870002227,0.0,9.0
ood_primary,F,Q4,Q1,AutoGluon,15,0.13199947789729588,-0.2583132593081757,3.6
ood_primary,F,Q4,Q1,CatBoost,15,0.304361112160903,-0.32875124935132854,5.733333333333333
ood_primary,F,Q4,Q1,DeepSetModel-MC,15,4.7838455296263325,-0.05610803063765281,3.0
ood_primary,F,Q4,Q1,FixedRidgeLambda1,15,0.15037820257313303,-0.6967015192446073,4.266666666666667
ood_primary,F,Q4,Q1,KNN,15,1.9703222294231144,-0.8232312902541068,7.733333333333333
ood_primary,F,Q4,Q1,LightGBM,15,0.4168302178754548,-1.878002305658213,9.0
ood_primary,F,Q4,Q1,LinearRegression,15,0.15144732344421635,-0.7167861608722295,5.133333333333334
ood_primary,F,Q4,Q1,MLP,15,0.7682926423870431,-3.0288655132018816,10.333333333333334
ood_primary,F,Q4,Q1,RandomForest,15,0.13083552811788596,-0.21717963994362244,3.3333333333333335
ood_primary,F,Q4,Q1,Ridge,15,0.15037820257313303,-0.6967015192446073,4.266666666666667
ood_primary,F,Q4,Q1,SVR,15,1.8799423758145049,-0.28705634835216903,5.6
ood_primary,F,Q4,Q1,XGBoost,15,0.3396419697320698,-1.259614935738879,8.266666666666667
ood_primary,F,Q4,Q2,AutoGluon,6,0.15884140314842393,0.4893437020008782,4.833333333333333
ood_primary,F,Q4,Q2,CatBoost,6,0.31546811006374803,0.4717752726033784,5.5
ood_primary,F,Q4,Q2,DeepSetModel-MC,6,4.872445994356981,-0.06677672700041261,6.0
ood_primary,F,Q4,Q2,FixedRidgeLambda1,6,0.11431419283545352,0.4946839466325752,3.1666666666666665
ood_primary,F,Q4,Q2,KNN,6,2.0716464172004683,0.2648202931640236,8.666666666666666
ood_primary,F,Q4,Q2,LightGBM,6,0.3641503400631682,0.47595253338549526,8.166666666666666
ood_primary,F,Q4,Q2,LinearRegression,6,0.11531734117848969,0.49467528804485655,3.8333333333333335
ood_primary,F,Q4,Q2,MLP,6,0.5399419198569315,0.4613361407947106,9.333333333333334
ood_primary,F,Q4,Q2,RandomForest,6,0.14042089559138154,0.4896666516699048,2.5
ood_primary,F,Q4,Q2,Ridge,6,0.11431419283545352,0.4946839466325752,3.1666666666666665
ood_primary,F,Q4,Q2,SVR,6,1.0864735561658923,0.3809531755002699,6.666666666666667
ood_primary,F,Q4,Q2,XGBoost,6,0.3219075730122379,0.4772254780515109,7.333333333333333
ood_primary,F,Q4,Q4,AutoGluon,9,0.05771451465607098,0.0,2.888888888888889
ood_primary,F,Q4,Q4,CatBoost,9,0.1318318374812735,0.0,7.0
ood_primary,F,Q4,Q4,DeepSetModel-MC,9,0.0016120946540107138,0.0,1.0
ood_primary,F,Q4,Q4,FixedRidgeLambda1,9,0.06928002996362655,0.0,3.3333333333333335
ood_primary,F,Q4,Q4,KNN,9,0.17437820032443876,0.0,7.888888888888889
ood_primary,F,Q4,Q4,LightGBM,9,0.263251699127264,0.0,9.444444444444445
ood_primary,F,Q4,Q4,LinearRegression,9,0.07021237151471646,0.0,4.333333333333333
ood_primary,F,Q4,Q4,MLP,9,0.5268946837455758,0.0,11.0
ood_primary,F,Q4,Q4,RandomForest,9,0.07640618076254989,0.0,4.222222222222222
ood_primary,F,Q4,Q4,Ridge,9,0.06928002996362655,0.0,3.3333333333333335
ood_primary,F,Q4,Q4,SVR,9,0.10338174643464854,0.0,5.777777777777778
ood_primary,F,Q4,Q4,XGBoost,9,0.24686315286276775,0.0,9.11111111111111
ood_primary,G,Q1,Q1,AutoGluon,9,6.528421196282078,0.3402848510368457,2.6666666666666665
ood_primary,G,Q1,Q1,CatBoost,9,10.839173509082345,-0.706081500154257,4.111111111111111
ood_primary,G,Q1,Q1,DeepSetModel-MC,9,13.646477266607722,-0.30976089850476524,5.777777777777778
ood_primary,G,Q1,Q1,FixedRidgeLambda1,9,17.606678279302947,-1.995623163448882,6.111111111111111
ood_primary,G,Q1,Q1,KNN,9,111.86298136360878,-30.017889174835986,8.88888888888889
ood_primary,G,Q1,Q1,LightGBM,9,62.01652732601474,-7.624919509325252,9.11111111111111
ood_primary,G,Q1,Q1,LinearRegression,9,17.88487887425844,-2.0439572937120785,7.111111111111111
ood_primary,G,Q1,Q1,MLP,9,528.5516362281372,-127.31053352017956,10.88888888888889
ood_primary,G,Q1,Q1,RandomForest,9,25.21920036394546,-6.446403835481137,5.222222222222222
ood_primary,G,Q1,Q1,Ridge,9,17.606678279302947,-1.995623163448882,6.111111111111111
ood_primary,G,Q1,Q1,SVR,9,3.019102955812719,0.7526610783842956,1.2222222222222223
ood_primary,G,Q1,Q1,XGBoost,9,139.60361124176944,-55.653788930869545,4.888888888888889
ood_primary,G,Q1,Q2,AutoGluon,18,19.87978368601813,-4.6591517310486905,2.9444444444444446
ood_primary,G,Q1,Q2,CatBoost,18,442.80954924788665,-152.07851965150286,5.833333333333333
ood_primary,G,Q1,Q2,DeepSetModel-MC,18,48.936329028988666,-14.267792213315115,4.611111111111111
ood_primary,G,Q1,Q2,FixedRidgeLambda1,18,433.41873974989255,-123.45320345656384,4.722222222222222
ood_primary,G,Q1,Q2,KNN,18,3285.0426457095264,-1226.4017334791677,7.333333333333333
ood_primary,G,Q1,Q2,LightGBM,18,1608.113943381189,-583.5125769174433,8.555555555555555
ood_primary,G,Q1,Q2,LinearRegression,18,438.7050316653473,-124.84731007978604,5.666666666666667
ood_primary,G,Q1,Q2,MLP,18,1843.634342431983,-530.6977187622588,10.055555555555555
ood_primary,G,Q1,Q2,RandomForest,18,7625.813832675175,-2917.1835308509035,6.833333333333333
ood_primary,G,Q1,Q2,Ridge,18,433.41873974989255,-123.45320345656384,4.722222222222222
ood_primary,G,Q1,Q2,SVR,18,1.2831723582752523,0.7133020730989608,1.3333333333333333
ood_primary,G,Q1,Q2,XGBoost,18,2188.5303178127087,-243.18478641176114,8.11111111111111
ood_primary,G,Q1,Q3,AutoGluon,9,3.692280802335139,0.5533984133999722,2.2222222222222223
ood_primary,G,Q1,Q3,CatBoost,9,10.724280633667426,-1.1243606982075385,6.222222222222222
ood_primary,G,Q1,Q3,DeepSetModel-MC,9,13.405803111739806,-0.3051627351575112,7.0
ood_primary,G,Q1,Q3,FixedRidgeLambda1,9,4.370474675990959,0.33399239252521107,2.6666666666666665
ood_primary,G,Q1,Q3,KNN,9,24.072756418648588,-2.7801294649225885,8.666666666666666
ood_primary,G,Q1,Q3,LightGBM,9,26.309193936210463,-3.441515153498122,9.222222222222221
ood_primary,G,Q1,Q3,LinearRegression,9,4.438946912953131,0.3236391663911686,3.6666666666666665
ood_primary,G,Q1,Q3,MLP,9,87.58929340424432,-12.275026007262309,10.88888888888889
ood_primary,G,Q1,Q3,RandomForest,9,12.243094316918324,-2.1595756435009736,6.111111111111111
ood_primary,G,Q1,Q3,Ridge,9,4.370474675990959,0.33399239252521107,2.6666666666666665
ood_primary,G,Q1,Q3,SVR,9,2.950320982138666,0.7795729427761531,2.4444444444444446
ood_primary,G,Q1,Q3,XGBoost,9,24.61740248395295,-1.9889985336462972,6.888888888888889
ood_primary,G,Q1,Q4,AutoGluon,18,27.565033798897616,-12.137098808047531,2.2222222222222223
ood_primary,G,Q1,Q4,CatBoost,18,150.5460343842373,-63.38133616931955,6.611111111111111
ood_primary,G,Q1,Q4,DeepSetModel-MC,18,35.917784452227835,-14.881520202507497,4.444444444444445
ood_primary,G,Q1,Q4,FixedRidgeLambda1,18,310.0636015123411,-150.27018376042804,3.888888888888889
ood_primary,G,Q1,Q4,KNN,18,653.92968415137,-299.8177522082531,7.722222222222222
ood_primary,G,Q1,Q4,LightGBM,18,535.8985856702731,-253.3122408623343,8.61111111111111
ood_primary,G,Q1,Q4,LinearRegression,18,313.25452382787734,-151.8448811588287,4.888888888888889
ood_primary,G,Q1,Q4,MLP,18,1521.0171315483663,-712.3859319317414,10.38888888888889
ood_primary,G,Q1,Q4,RandomForest,18,1564.8463993552514,-655.0224750352236,7.722222222222222
ood_primary,G,Q1,Q4,Ridge,18,310.0636015123411,-150.27018376042804,3.888888888888889
ood_primary,G,Q1,Q4,SVR,18,1.0832748022180059,0.7713266767856115,1.2222222222222223
ood_primary,G,Q1,Q4,XGBoost,18,3505.7388125518446,-1412.6686855535816,8.277777777777779
ood_primary,G,Q2,Q1,AutoGluon,9,14.949720696923208,-2.388711140427552,3.111111111111111
ood_primary,G,Q2,Q1,CatBoost,9,53.24160124480539,-9.816075427072795,5.444444444444445
ood_primary,G,Q2,Q1,DeepSetModel-MC,9,13.541293007249585,-1.781060611661435,5.0
ood_primary,G,Q2,Q1,FixedRidgeLambda1,9,28.578131089902563,-4.420154391357213,3.7777777777777777
ood_primary,G,Q2,Q1,KNN,9,85.47392802377317,-13.740314368928672,6.777777777777778
ood_primary,G,Q2,Q1,LightGBM,9,94.50482508570633,-20.101257992504316,8.333333333333334
ood_primary,G,Q2,Q1,LinearRegression,9,28.908706816836773,-4.480610643344068,4.555555555555555
ood_primary,G,Q2,Q1,MLP,9,480.06125492532726,-83.31049056248418,10.666666666666666
ood_primary,G,Q2,Q1,RandomForest,9,84.4486750745338,-16.00612067424693,7.777777777777778
ood_primary,G,Q2,Q1,Ridge,9,28.578131089902563,-4.420154391357213,3.7777777777777777
ood_primary,G,Q2,Q1,SVR,9,1.5394385657037208,0.7100854008805115,1.8888888888888888
ood_primary,G,Q2,Q1,XGBoost,9,434.0132645177861,-96.5164676294981,8.666666666666666
ood_primary,G,Q2,Q2,AutoGluon,12,78.80823980806846,-7.074113517662386,3.0
ood_primary,G,Q2,Q2,CatBoost,12,90.36163852362704,-10.657055495960194,4.75
ood_primary,G,Q2,Q2,DeepSetModel-MC,12,18.476005823410556,-1.0599706986885689,5.833333333333333
ood_primary,G,Q2,Q2,FixedRidgeLambda1,12,101.14380696291516,-10.972143139028537,4.166666666666667
ood_primary,G,Q2,Q2,KNN,12,201.55120827590895,-23.049772971093436,7.083333333333333
ood_primary,G,Q2,Q2,LightGBM,12,206.59720184012357,-24.067315656809296,8.333333333333334
ood_primary,G,Q2,Q2,LinearRegression,12,102.26002729983196,-11.10490290969386,4.916666666666667
ood_primary,G,Q2,Q2,MLP,12,857.5681284137748,-101.62129544825365,10.5
ood_primary,G,Q2,Q2,RandomForest,12,775.1919080272916,-97.94971444891553,6.916666666666667
ood_primary,G,Q2,Q2,Ridge,12,101.14380696291516,-10.972143139028537,4.166666666666667
ood_primary,G,Q2,Q2,SVR,12,2.9023534570619076,0.707163451826502,2.3333333333333335
ood_primary,G,Q2,Q2,XGBoost,12,2096.5409570917654,-257.2255708929227,8.166666666666666
ood_primary,G,Q2,Q3,AutoGluon,15,8.556527983335396,0.03426392300979022,2.7333333333333334
ood_primary,G,Q2,Q3,CatBoost,15,24.68297348463548,-3.025954222734904,6.0
ood_primary,G,Q2,Q3,DeepSetModel-MC,15,12.311628238756551,-0.30447109955005697,4.666666666666667
ood_primary,G,Q2,Q3,FixedRidgeLambda1,15,20.556466844158358,-1.0729827282285285,4.4
ood_primary,G,Q2,Q3,KNN,15,87.18466596045265,-9.037391462857238,7.866666666666666
ood_primary,G,Q2,Q3,LightGBM,15,59.68043727332359,-7.093821779764866,9.0
ood_primary,G,Q2,Q3,LinearRegression,15,20.776354566543624,-1.0967681979072827,5.466666666666667
ood_primary,G,Q2,Q3,MLP,15,800.5590108461398,-64.38632823445901,10.8
ood_primary,G,Q2,Q3,RandomForest,15,56.30826537947054,-8.98138889470083,6.6
ood_primary,G,Q2,Q3,Ridge,15,20.556466844158358,-1.0729827282285285,4.4
ood_primary,G,Q2,Q3,SVR,15,2.5139276142505937,0.6928443321678374,1.4
ood_primary,G,Q2,Q3,XGBoost,15,98.39722108103204,-15.394473123184293,7.066666666666666
ood_primary,G,Q2,Q4,AutoGluon,12,66.25536819379053,-18.317675267871568,2.9166666666666665
ood_primary,G,Q2,Q4,CatBoost,12,39.6244163527689,-10.257042025165505,5.666666666666667
ood_primary,G,Q2,Q4,DeepSetModel-MC,12,10.95117965952929,-1.0369544138448563,6.916666666666667
ood_primary,G,Q2,Q4,FixedRidgeLambda1,12,63.941923394145185,-17.837711328218443,2.8333333333333335
ood_primary,G,Q2,Q4,KNN,12,113.77892324683347,-30.84393166258238,7.833333333333333
ood_primary,G,Q2,Q4,LightGBM,12,189.21302643579773,-54.35621639845845,8.666666666666666
ood_primary,G,Q2,Q4,LinearRegression,12,64.65444952122552,-18.04893323119042,3.6666666666666665
ood_primary,G,Q2,Q4,MLP,12,804.5474038856877,-232.28030070830218,10.833333333333334
ood_primary,G,Q2,Q4,RandomForest,12,123.7517788422242,-35.37465232110702,5.833333333333333
ood_primary,G,Q2,Q4,Ridge,12,63.941923394145185,-17.837711328218443,2.8333333333333335
ood_primary,G,Q2,Q4,SVR,12,1.9360629518601895,0.7287285511453564,2.5
ood_primary,G,Q2,Q4,XGBoost,12,389.0381760081987,-114.33364742330313,8.333333333333334
ood_primary,G,Q3,Q1,AutoGluon,12,48.11419287455939,-11.341151192156017,2.25
ood_primary,G,Q3,Q1,CatBoost,12,81.11958235684274,-21.505219427402967,4.666666666666667
ood_primary,G,Q3,Q1,DeepSetModel-MC,12,21.33348825598046,-2.955993366604107,5.166666666666667
ood_primary,G,Q3,Q1,FixedRidgeLambda1,12,171.25882374161733,-47.38822896136438,4.166666666666667
ood_primary,G,Q3,Q1,KNN,12,569.7747918829272,-156.97759689555883,8.416666666666666
ood_primary,G,Q3,Q1,LightGBM,12,653.1761411002789,-174.88278418835475,8.75
ood_primary,G,Q3,Q1,LinearRegression,12,173.75975292806825,-48.09453468546068,5.083333333333333
ood_primary,G,Q3,Q1,MLP,12,2826.8194403801376,-795.7062451477076,10.833333333333334
ood_primary,G,Q3,Q1,RandomForest,12,554.1561380120738,-157.57544881741808,7.0
ood_primary,G,Q3,Q1,Ridge,12,171.25882374161733,-47.38822896136438,4.166666666666667
ood_primary,G,Q3,Q1,SVR,12,3.5134066939851922,0.6745722122374856,2.4166666666666665
ood_primary,G,Q3,Q1,XGBoost,12,3287.9668908348717,-784.7366759685248,7.25
ood_primary,G,Q3,Q2,AutoGluon,9,6.4322847840486475,0.436423580756582,1.8888888888888888
ood_primary,G,Q3,Q2,CatBoost,9,19.457937027171475,-0.6930758077140964,4.222222222222222
ood_primary,G,Q3,Q2,DeepSetModel-MC,9,19.901881419718713,-0.5926710214367227,5.0
ood_primary,G,Q3,Q2,FixedRidgeLambda1,9,49.528929145317576,-3.649788260963471,5.444444444444445
ood_primary,G,Q3,Q2,KNN,9,98.3752969080029,-8.07733259476004,7.111111111111111
ood_primary,G,Q3,Q2,LightGBM,9,141.82637190048024,-12.635286949630592,8.88888888888889
ood_primary,G,Q3,Q2,LinearRegression,9,50.16897367326558,-3.709178062955332,6.555555555555555
ood_primary,G,Q3,Q2,MLP,9,734.7941349860345,-61.57989005702268,10.444444444444445
ood_primary,G,Q3,Q2,RandomForest,9,200.5652118006766,-18.81925227370917,8.444444444444445
ood_primary,G,Q3,Q2,Ridge,9,49.528929145317576,-3.649788260963471,5.444444444444445
ood_primary,G,Q3,Q2,SVR,9,5.306313201943811,0.632934104909525,1.7777777777777777
ood_primary,G,Q3,Q2,XGBoost,9,1115.4564226779985,-88.05057832253456,6.222222222222222
ood_primary,G,Q3,Q3,AutoGluon,6,33.98811558300267,-4.639779041708434,3.6666666666666665
ood_primary,G,Q3,Q3,CatBoost,6,749.0199333200695,-99.77211425994311,6.0
ood_primary,G,Q3,Q3,DeepSetModel-MC,6,88.71957731321523,-12.475306391841992,4.333333333333333
ood_primary,G,Q3,Q3,FixedRidgeLambda1,6,1526.3083803888542,-210.4816093874562,6.5
ood_primary,G,Q3,Q3,KNN,6,54.31783982987008,-15.775308228099442,4.833333333333333
ood_primary,G,Q3,Q3,LightGBM,6,1858.15644856338,-273.7979263701936,8.666666666666666
ood_primary,G,Q3,Q3,LinearRegression,6,1548.09228778997,-213.47527704945847,7.5
ood_primary,G,Q3,Q3,MLP,6,6622.038152606202,-999.0852029199195,10.333333333333334
ood_primary,G,Q3,Q3,RandomForest,6,11727.892781422925,-1502.4307088284886,7.666666666666667
ood_primary,G,Q3,Q3,Ridge,6,1526.3083803888542,-210.4816093874562,6.5
ood_primary,G,Q3,Q3,SVR,6,1.858082022998975,0.690316559955413,1.0
ood_primary,G,Q3,Q3,XGBoost,6,33410.92356806431,-4231.382291022207,5.5
ood_primary,G,Q4,Q1,AutoGluon,9,7.292446421678837,0.12390544879056908,2.5555555555555554
ood_primary,G,Q4,Q1,CatBoost,9,29.615594325795744,-3.4152252737823656,4.222222222222222
ood_primary,G,Q4,Q1,DeepSetModel-MC,9,15.187338270295628,-0.48400683113804166,6.222222222222222
ood_primary,G,Q4,Q1,FixedRidgeLambda1,9,21.061511289809495,-1.705295534076036,4.777777777777778
ood_primary,G,Q4,Q1,KNN,9,136.83048521541812,-20.68226679189143,7.777777777777778
ood_primary,G,Q4,Q1,LightGBM,9,55.20650447014271,-6.235140754193649,8.222222222222221
ood_primary,G,Q4,Q1,LinearRegression,9,21.351239356609025,-1.7420635573095564,5.777777777777778
ood_primary,G,Q4,Q1,MLP,9,521.347562135962,-79.67584499944238,10.444444444444445
ood_primary,G,Q4,Q1,RandomForest,9,93.95319908324808,-13.704151246825653,5.777777777777778
ood_primary,G,Q4,Q1,Ridge,9,21.061511289809495,-1.705295534076036,4.777777777777778
ood_primary,G,Q4,Q1,SVR,9,4.594877348024123,0.6254406696505225,1.7777777777777777
ood_primary,G,Q4,Q1,XGBoost,9,428.3326276009942,-59.030490099093946,8.444444444444445
ood_primary,G,Q4,Q2,AutoGluon,3,45.731114541030784,-2.0127250114695134,2.6666666666666665
ood_primary,G,Q4,Q2,CatBoost,3,406.88270391957843,-23.709176826361233,4.333333333333333
ood_primary,G,Q4,Q2,DeepSetModel-MC,3,115.28783062497486,-6.4700978125011686,4.0
ood_primary,G,Q4,Q2,FixedRidgeLambda1,3,571.9022676342389,-36.74528768715643,5.666666666666667
ood_primary,G,Q4,Q2,KNN,3,2864.674571413568,-189.59018302517015,8.666666666666666
ood_primary,G,Q4,Q2,LightGBM,3,2906.2457297756505,-187.51837205304847,9.0
ood_primary,G,Q4,Q2,LinearRegression,3,580.2510234252608,-37.29391757564229,6.666666666666667
ood_primary,G,Q4,Q2,MLP,3,17041.310168564632,-1160.3464657275501,11.0
ood_primary,G,Q4,Q2,RandomForest,3,2180.8231489895265,-133.25455078344208,7.666666666666667
ood_primary,G,Q4,Q2,Ridge,3,571.9022676342389,-36.74528768715643,5.666666666666667
ood_primary,G,Q4,Q2,SVR,3,6.473023807541625,0.5822516823594385,1.0
ood_primary,G,Q4,Q2,XGBoost,3,10102.389295306688,-716.5273682532553,5.333333333333333
ood_primary,G,Q4,Q3,AutoGluon,9,29869.97853859999,-1086.3151192251605,2.4444444444444446
ood_primary,G,Q4,Q3,CatBoost,9,36898.43145206629,-1347.8396845732493,4.555555555555555
ood_primary,G,Q4,Q3,DeepSetModel-MC,9,8876.149427783155,-338.3949757702255,5.0
ood_primary,G,Q4,Q3,FixedRidgeLambda1,9,313360.76108225173,-11811.186752103333,5.555555555555555
ood_primary,G,Q4,Q3,KNN,9,111.65604814911939,-7.45002158496013,6.777777777777778
ood_primary,G,Q4,Q3,LightGBM,9,552799.2214422055,-20449.417577777316,8.777777777777779
ood_primary,G,Q4,Q3,LinearRegression,9,318228.8845122637,-11995.145721001081,6.666666666666667
ood_primary,G,Q4,Q3,MLP,9,116070.76349630223,-4343.094116859471,10.0
ood_primary,G,Q4,Q3,RandomForest,9,380465.1695546357,-13855.790504181217,6.444444444444445
ood_primary,G,Q4,Q3,Ridge,9,313360.76108225173,-11811.186752103333,5.555555555555555
ood_primary,G,Q4,Q3,SVR,9,7.476475977038763,0.5936351994236799,1.5555555555555556
ood_primary,G,Q4,Q3,XGBoost,9,3788078.6650510365,-137834.04466936862,8.222222222222221
ood_primary,H,Q1,Q1,AutoGluon,6,0.32289047501264434,0.9671751018272755,3.0
ood_primary,H,Q1,Q1,CatBoost,6,1.3276636934059363,0.8637182750193357,5.833333333333333
ood_primary,H,Q1,Q1,DeepSetModel-MC,6,10.334800601206814,-0.053641754896070315,11.0
ood_primary,H,Q1,Q1,FixedRidgeLambda1,6,0.06696295422765897,0.9932708116834483,1.3333333333333333
ood_primary,H,Q1,Q1,KNN,6,2.0711172556390878,0.7896836138321756,8.333333333333334
ood_primary,H,Q1,Q1,LightGBM,6,1.4959759283088836,0.8474148238204763,6.5
ood_primary,H,Q1,Q1,LinearRegression,6,0.07205577153678856,0.9927448647760345,1.6666666666666667
ood_primary,H,Q1,Q1,MLP,6,0.7109152598076013,0.9284625555166622,4.0
ood_primary,H,Q1,Q1,RandomForest,6,1.7185439276531234,0.8215070026761625,7.5
ood_primary,H,Q1,Q1,Ridge,6,0.06696295422765897,0.9932708116834483,1.3333333333333333
ood_primary,H,Q1,Q1,SVR,6,1.8688704345806257,0.809394329488799,8.166666666666666
ood_primary,H,Q1,Q1,XGBoost,6,2.0435561522000065,0.7901235424713594,8.666666666666666
ood_primary,H,Q1,Q2,AutoGluon,6,0.2523984870286826,0.9580963497735877,3.0
ood_primary,H,Q1,Q2,CatBoost,6,0.8799813578103786,0.8522055074169295,5.166666666666667
ood_primary,H,Q1,Q2,DeepSetModel-MC,6,6.125805111066101,-0.015222459842991356,11.0
ood_primary,H,Q1,Q2,FixedRidgeLambda1,6,0.05145433591941898,0.9915851643216991,1.5
ood_primary,H,Q1,Q2,KNN,6,1.8950208371324626,0.6840215882396627,9.666666666666666
ood_primary,H,Q1,Q2,LightGBM,6,1.2306072922988223,0.7931268276205007,7.0
ood_primary,H,Q1,Q2,LinearRegression,6,0.05393765688417788,0.9911604089330353,1.5
ood_primary,H,Q1,Q2,MLP,6,0.7384512562863165,0.8786708061486649,4.5
ood_primary,H,Q1,Q2,RandomForest,6,1.3513035634213724,0.7706369682066284,7.5
ood_primary,H,Q1,Q2,Ridge,6,0.05145433591941898,0.9915851643216991,1.5
ood_primary,H,Q1,Q2,SVR,6,1.0212873596153205,0.8341818327252684,6.5
ood_primary,H,Q1,Q2,XGBoost,6,1.5944851482797038,0.7267040864980502,8.666666666666666
ood_primary,H,Q1,Q3,AutoGluon,9,0.24873342135831328,0.9640678545489438,3.0
ood_primary,H,Q1,Q3,CatBoost,9,0.7853426899576184,0.8918789606451946,5.333333333333333
ood_primary,H,Q1,Q3,DeepSetModel-MC,9,7.885317360359723,-0.046113643482520644,11.0
ood_primary,H,Q1,Q3,FixedRidgeLambda1,9,0.037328974368989805,0.9950351502011264,1.5555555555555556
