n_train,prior_regime,method,valid_count,n_holdout,mean_mse_betaX,median_mse_betaX,std_mse_betaX,mean_rmse_betaX,mean_r2_betaX,mean_rank_mse_betaX,mean_context_window_size,mean_context_windows,base25_mse,base25_rmse,base25_r2,mse_improvement_vs_25,rmse_improvement_vs_25,r2_improvement_vs_25,relative_mse_improvement_pct,is_tabpfn_anchor
149,G,CatBoost,3,37,2.9535443309225307,3.141043733506419,0.3681296119279717,1.7162727564010922,0.2550658911731778,5.333333333333333,,,,,,,,,,False
149,G,FixedRidgeLambda1,3,37,1.1307302622043878,1.142324433637553,0.12127786409127428,1.0623270944608794,0.7202657044715545,2.0,,,,,,,,,,False
149,G,KNN,3,37,3.506866823301563,3.8010689546961487,1.2126778402497744,1.8520411903939762,0.09483501580479133,5.666666666666667,,,,,,,,,,False
149,G,LightGBM,3,37,5.199243205486785,5.056348964203288,1.9556997661726143,2.2526285724364006,-0.36264588136594794,7.666666666666667,,,,,,,,,,False
149,G,LinearRegression,3,37,1.1452960990076118,1.1466418917514885,0.13083295323897767,1.0690154681301507,0.7166292751376152,3.0,,,,,,,,,,False
149,G,MLP,3,37,12.062043394564379,13.590757422331514,4.883237584025611,3.418282362321501,-2.1175318187895296,9.666666666666666,,,,,,,,,,False
149,G,MODEL3-ICL-MC,3,37,1.428810452354444,1.6375476459624072,0.9008225074573051,1.1433442840236148,0.6240807367388451,3.3333333333333335,200.0,5.0,,,,,,,,False
149,G,RandomForest,3,37,6.371011289400935,6.692799674510443,1.9030888782412032,2.5040282938202165,-0.5352862337882378,8.333333333333334,,,,,,,,,,False
149,G,Ridge,3,37,1.1307302622043878,1.142324433637553,0.12127786409127428,1.0623270944608794,0.7202657044715545,2.0,,,,,,,,,,False
149,G,SVR,3,37,1.2012044436529214,0.8930548686997939,0.632977757236055,1.0726355211607823,0.716312719900909,2.0,,,,,,,,,,False
149,G,XGBoost,3,37,6.164826496519491,6.481961954739778,0.8246428656695638,2.479060325561537,-0.5593152383728152,8.0,,,,,,,,,,False
150,A,CatBoost,3,38,1.287235625429785,1.3334559233601604,0.22758977085365217,1.1315010469132807,0.7662242458776941,6.666666666666667,,,,,,,,,,False
150,A,FixedRidgeLambda1,3,38,0.11399675949697859,0.1053200304049767,0.039790016566795955,0.3342707205148612,0.9788789925960072,2.3333333333333335,,,,,,,,,,False
150,A,KNN,3,38,1.828914903306086,2.044360015343033,0.465320916330018,1.3443931323050549,0.6686101078493633,9.666666666666666,,,,,,,,,,False
150,A,LightGBM,3,38,0.9828228484821535,0.9658673075199004,0.1680606400198134,0.988967740424044,0.8197383362424743,5.333333333333333,,,,,,,,,,False
150,A,LinearRegression,3,38,0.10984846484315597,0.1022938021789708,0.038459887380464575,0.32809357878831574,0.9796559924224454,1.3333333333333333,,,,,,,,,,False
150,A,MLP,3,38,0.5392258456054794,0.5776243972992094,0.08315846805647012,0.7327913916758692,0.8999441319101885,4.0,,,,,,,,,,False
150,A,MODEL3-ICL-MC,3,38,0.15384156035873275,0.1004030792970961,0.09538288507019667,0.3807798934205679,0.9709588049609511,2.3333333333333335,200.0,5.0,,,,,,,,False
150,A,RandomForest,3,38,1.6022371826928101,1.676128031179999,0.1926456465323261,1.2642177449352952,0.7077556684605201,9.0,,,,,,,,,,False
150,A,Ridge,3,38,0.11399675949697859,0.1053200304049767,0.039790016566795955,0.3342707205148612,0.9788789925960072,2.3333333333333335,,,,,,,,,,False
150,A,SVR,3,38,1.2356591217659576,1.190362026213168,0.15366734622764827,1.1101988119535582,0.7749229165092139,6.333333333333333,,,,,,,,,,False
150,A,XGBoost,3,38,1.5313651567515552,1.678182734567789,0.29750269236953847,1.233326553636283,0.7210811098842096,8.0,,,,,,,,,,False
150,B,CatBoost,9,38,2.3818671631694386,1.1802640243475606,2.214627965675266,1.4123511645836264,0.8324208033947422,5.444444444444445,,,,,,,,,,False
150,B,FixedRidgeLambda1,9,38,0.06431476184694027,0.0518339044865391,0.042092317023628124,0.24155261825716717,0.994810234360686,1.3333333333333333,,,,,,,,,,False
150,B,KNN,9,38,4.456388657108985,2.677600790115417,3.5563988333890952,1.9833380501866127,0.6589802659920918,9.777777777777779,,,,,,,,,,False
150,B,LightGBM,9,38,2.0740280278788266,1.4256626738125115,1.2184910249617253,1.3925527572444922,0.8249326780842632,6.333333333333333,,,,,,,,,,False
150,B,LinearRegression,9,38,0.06782104708001321,0.054476463284238,0.042938607719487355,0.24880991324577703,0.9944786602664296,2.3333333333333335,,,,,,,,,,False
150,B,MLP,9,38,0.7517303411752762,0.5862806506246631,0.35538220394352865,0.8472323957913527,0.9293672976030083,4.111111111111111,,,,,,,,,,False
150,B,MODEL3-ICL-MC,9,38,0.13695578051551435,0.0908401693670274,0.11627122204763979,0.3360682129098082,0.9897233576622944,2.3333333333333335,200.0,5.0,,,,,,,,False
150,B,RandomForest,9,38,3.0709786008064963,1.3771059635243,2.8761481345313613,1.60768382801655,0.7830479479707982,7.333333333333333,,,,,,,,,,False
150,B,Ridge,9,38,0.06431476184694027,0.0518339044865391,0.042092317023628124,0.24155261825716717,0.994810234360686,1.3333333333333333,,,,,,,,,,False
150,B,SVR,9,38,3.5603380161284215,1.818365755349598,3.2823545519157324,1.7193741150444624,0.751695511305827,8.0,,,,,,,,,,False
150,B,XGBoost,9,38,3.1944920040754425,1.623825458332483,2.6285536439507884,1.6616694862018806,0.7666025269644388,8.0,,,,,,,,,,False
150,C,CatBoost,6,38,2.084680983203941,2.077855831211298,0.6197696303112207,1.4313885788482434,0.8298394996368357,5.166666666666667,,,,,,,,,,False
150,C,FixedRidgeLambda1,6,38,0.09454145129984708,0.08887594236678345,0.03268311420749791,0.3036656174989451,0.9924198943735529,1.3333333333333333,,,,,,,,,,False
150,C,KNN,6,38,5.902126205249149,5.701474857918184,2.137350277175903,2.395770969944848,0.5332294499591391,10.0,,,,,,,,,,False
150,C,LightGBM,6,38,2.55124092422768,2.4286538382741734,0.8167694510849892,1.5811040930706464,0.7910645695037437,6.5,,,,,,,,,,False
150,C,LinearRegression,6,38,0.09615955154714768,0.08942714817782954,0.03469633912211142,0.30589624297487955,0.9923224657725114,1.6666666666666667,,,,,,,,,,False
150,C,MLP,6,38,1.374722545103024,1.2065489827498903,0.6420342079457658,1.1505938085209977,0.8809657146011833,4.5,,,,,,,,,,False
150,C,MODEL3-ICL-MC,6,38,0.20898064216715126,0.21422800247165824,0.06948992762889693,0.45148447186197016,0.9825214628686504,3.0,200.0,5.0,,,,,,,,False
150,C,RandomForest,6,38,2.9025987388557097,2.989180086779572,0.7456257354886795,1.6913393920254283,0.7645857595937807,6.833333333333333,,,,,,,,,,False
150,C,Ridge,6,38,0.09454145129984708,0.08887594236678345,0.03268311420749791,0.3036656174989451,0.9924198943735529,1.3333333333333333,,,,,,,,,,False
150,C,SVR,6,38,3.4446646595450843,3.249030741910704,1.6904199299954328,1.805358293530383,0.7386830119190023,8.0,,,,,,,,,,False
150,C,XGBoost,6,38,3.2801506127012705,2.9983262853432624,0.6808531772561582,1.8033879762780638,0.733024430574031,8.0,,,,,,,,,,False
150,D,CatBoost,3,38,2.964264700472814,2.8914710370424475,1.0985693409106074,1.7014869874723233,0.8444105107385408,6.333333333333333,,,,,,,,,,False
150,D,FixedRidgeLambda1,3,38,0.08486833760275818,0.0860498715983481,0.025415300891621216,0.2890561853826052,0.9950805935701427,1.3333333333333333,,,,,,,,,,False
150,D,KNN,3,38,6.45856544600824,6.133179088360343,1.273232713961393,2.5333371627893135,0.6545954158571443,10.0,,,,,,,,,,False
150,D,LightGBM,3,38,2.5955303251496096,2.8561874658462147,0.801167175982519,1.5969428443997185,0.8641553985833196,5.0,,,,,,,,,,False
150,D,LinearRegression,3,38,0.0875340048680754,0.0856837509979695,0.028155838409443714,0.2932668580205437,0.9948990951033688,1.6666666666666667,,,,,,,,,,False
150,D,MLP,3,38,0.8495459264362384,0.6998204961779452,0.341544686664292,0.9100998814565598,0.9546871370437362,4.0,,,,,,,,,,False
150,D,MODEL3-ICL-MC,3,38,0.19302570730686383,0.2048179975574152,0.02086153102136183,0.43890423906700776,0.98921309982107,3.0,200.0,5.0,,,,,,,,False
150,D,RandomForest,3,38,3.74979815824905,3.708067043727307,0.6660823193714442,1.9313401303442135,0.7993507904866175,7.333333333333333,,,,,,,,,,False
150,D,Ridge,3,38,0.08486833760275818,0.0860498715983481,0.025415300891621216,0.2890561853826052,0.9950805935701427,1.3333333333333333,,,,,,,,,,False
150,D,SVR,3,38,4.5608858798523535,5.385961020761795,1.7515645215725064,2.1049259541943512,0.7659578680648172,8.333333333333334,,,,,,,,,,False
150,D,XGBoost,3,38,4.108889474110904,4.565457395338378,1.0044441205637071,2.016051132582584,0.7829669097440282,8.0,,,,,,,,,,False
150,E,CatBoost,12,37,2.464020443163089,2.2744782604752642,1.9040898612655481,1.4236210905879803,0.6306152527863816,5.916666666666667,,,,,,,,,,False
150,E,FixedRidgeLambda1,12,37,0.04958797553144046,0.06087370731512651,0.030745693538540834,0.20726406711404022,0.9897798123726904,1.75,,,,,,,,,,False
150,E,KNN,12,37,3.6584511728192903,3.9087554293822704,2.5561676666156217,1.7427820674458419,0.49137092053683756,7.833333333333333,,,,,,,,,,False
150,E,LightGBM,12,37,3.269782035645148,3.6809837500548497,2.1091156247237817,1.6676809071956236,0.4740129152838671,7.5,,,,,,,,,,False
150,E,LinearRegression,12,37,0.05104930187988305,0.0611767031184373,0.032577322575792565,0.2094999931673975,0.9898147080732899,1.75,,,,,,,,,,False
150,E,MLP,12,37,0.8427309600160595,0.8685985111143947,0.19399218306155666,0.9122001632824831,0.20782178296889064,5.5,,,,,,,,,,False
150,E,MODEL3-ICL-MC,12,38,0.09950920834020273,0.0557574173256738,0.10434570648103124,0.2759935978175089,0.9821403609155702,2.5,200.0,5.0,,,,,,,,False
150,E,RandomForest,12,37,3.2715357716799893,2.844425744109513,2.7842446603596707,1.5893644163560918,0.6344076633045838,6.75,,,,,,,,,,False
150,E,Ridge,12,37,0.04958797553144046,0.06087370731512651,0.030745693538540834,0.20726406711404022,0.9897798123726904,1.75,,,,,,,,,,False
150,E,SVR,12,37,3.7355017422830326,3.491795105542188,2.942921121641454,1.7141453727552314,0.5977437178876791,7.083333333333333,,,,,,,,,,False
150,E,XGBoost,12,37,3.8751993450576916,3.2432376588724763,3.0853181087160166,1.7913621146406087,0.3641670251967361,8.416666666666666,,,,,,,,,,False
150,F,CatBoost,15,38,0.3629695281579792,0.2091382733527854,0.39144331074703004,0.5522924802068143,0.19138531981621795,5.866666666666666,,,,,,,,,,False
150,F,FixedRidgeLambda1,15,38,0.12110310625975386,0.1104151355289358,0.059620100191554795,0.3385978683627903,0.19827538258072835,1.6666666666666667,,,,,,,,,,False
150,F,KNN,15,38,2.0272878361295907,0.2539331657553028,3.8822533864848805,0.9999080621038332,0.11734248176821124,7.333333333333333,,,,,,,,,,False
150,F,LightGBM,15,38,0.4726655125916594,0.469429121340737,0.155529792099554,0.6791279369169074,0.19363741543297094,8.2,,,,,,,,,,False
150,F,LinearRegression,15,38,0.12141766961347417,0.1121508610131551,0.056357599435844535,0.3397155105780652,0.19831562748162163,2.6666666666666665,,,,,,,,,,False
150,F,MLP,15,38,0.9206611970207932,0.8732875653423132,0.2884947490260079,0.9490029309432156,0.18681543075688742,9.466666666666667,,,,,,,,,,False
150,F,MODEL3-ICL-MC,15,38,0.21816949644481706,0.1687317574025028,0.19314043165023712,0.43548732748990954,0.19516139937074803,3.7333333333333334,200.0,5.0,,,,,,,,False
150,F,RandomForest,15,38,0.16529288798808942,0.1531144832297893,0.09226400374100857,0.39243885591221594,0.19707230849943377,3.2666666666666666,,,,,,,,,,False
150,F,Ridge,15,38,0.12110310625975386,0.1104151355289358,0.059620100191554795,0.3385978683627903,0.19827538258072835,1.6666666666666667,,,,,,,,,,False
150,F,SVR,15,38,1.9233719809862135,0.1698408219175354,3.7835944979427634,0.9175221804539301,0.11774537665423376,5.4,,,,,,,,,,False
150,F,XGBoost,15,38,0.4343327326054375,0.3922583985406074,0.17606255846817256,0.6474420924765785,0.19518134051899363,7.4,,,,,,,,,,False
151,B,CatBoost,3,38,0.1908075129745835,0.1776739340601202,0.038805878078699965,0.4353605711765061,0.0,6.0,,,,,,,,,,False
151,B,FixedRidgeLambda1,3,38,0.0712522411988928,0.075866403557729,0.013116983254804981,0.26613624830684385,0.0,1.3333333333333333,,,,,,,,,,False
151,B,KNN,3,38,0.17749515243042027,0.1943262883301418,0.04578317631000793,0.4187641739610604,0.0,5.666666666666667,,,,,,,,,,False
151,B,LightGBM,3,38,0.38180958356158196,0.3907115046006594,0.052552761679205647,0.6169092579668378,0.0,9.0,,,,,,,,,,False
151,B,LinearRegression,3,38,0.0722591069323398,0.0769667382623901,0.013379899099998248,0.2680003664899653,0.0,2.3333333333333335,,,,,,,,,,False
151,B,MLP,3,38,0.7911347790812832,0.7793702011296116,0.08726671176927235,0.888562225653645,0.0,10.0,,,,,,,,,,False
151,B,MODEL3-ICL-MC,3,38,0.09133207893699076,0.0874888134016831,0.0218715870553159,0.30078710386342283,0.0,2.3333333333333335,200.0,5.0,,,,,,,,False
151,B,RandomForest,3,38,0.18140456802982965,0.1861341597347849,0.01971441554286733,0.4254876082828101,0.0,6.0,,,,,,,,,,False
151,B,Ridge,3,38,0.0712522411988928,0.075866403557729,0.013116983254804981,0.26613624830684385,0.0,1.3333333333333333,,,,,,,,,,False
151,B,SVR,3,38,0.1525262359129522,0.158553534350679,0.010977535301985107,0.3903737146869191,0.0,4.333333333333333,,,,,,,,,,False
151,B,XGBoost,3,38,0.29246197614278274,0.2881295871896853,0.016297887217519628,0.5406588979347112,0.0,8.0,,,,,,,,,,False
151,C,CatBoost,3,38,1.1610269138077152,1.3050744586491192,0.29284181169928497,1.071256073657145,0.8305439720663204,4.0,,,,,,,,,,False
151,C,FixedRidgeLambda1,3,38,0.14883548219361054,0.1359742976981431,0.04649297967038696,0.3827557112431503,0.9780009873811437,1.6666666666666667,,,,,,,,,,False
151,C,KNN,3,38,2.7384330255888094,2.4561841771470503,0.6807939120486528,1.6466983522383913,0.5974816036677658,9.333333333333334,,,,,,,,,,False
151,C,LightGBM,3,38,1.631991684089508,1.8441744923800336,0.3771194530473709,1.2713171742618654,0.7611611435470721,6.666666666666667,,,,,,,,,,False
151,C,LinearRegression,3,38,0.1472928056073608,0.1361047640367374,0.04269923387901993,0.3811775095972349,0.9781958912510147,2.0,,,,,,,,,,False
151,C,MLP,3,38,1.9792045691765339,2.1033701354678898,0.572352421609927,1.3963005793325791,0.6929037105761641,7.666666666666667,,,,,,,,,,False
151,C,MODEL3-ICL-MC,3,38,0.21134097821274075,0.2311318974620343,0.1155480029949953,0.4459675531902101,0.9702705379372198,2.3333333333333335,200.0,5.0,,,,,,,,False
151,C,RandomForest,3,38,1.570373513988861,1.5995318860464465,0.6780457121394858,1.2321018924039746,0.7741259184357508,6.0,,,,,,,,,,False
151,C,Ridge,3,38,0.14883548219361054,0.1359742976981431,0.04649297967038696,0.3827557112431503,0.9780009873811437,1.6666666666666667,,,,,,,,,,False
151,C,SVR,3,38,1.6948629163243183,1.8492245908622595,0.6601119822936473,1.2833597113014779,0.7591084248036145,6.333333333333333,,,,,,,,,,False
151,C,XGBoost,3,38,2.269796618357648,2.4970511287066484,0.8636416745477551,1.4860866303200935,0.6738227392855913,9.0,,,,,,,,,,False
151,D,CatBoost,3,38,2.7590817432063672,2.4923051204431297,1.3224820819901475,1.6292868237026426,0.8608470719567268,5.0,,,,,,,,,,False
151,D,FixedRidgeLambda1,3,38,0.054412388276303826,0.0482385551182885,0.013785563613491982,0.2320798903228416,0.9968055964932648,1.0,,,,,,,,,,False
151,D,KNN,3,38,6.178260756818561,5.3368603283550415,2.2343198443645966,2.4599441387980203,0.6783904681307703,10.0,,,,,,,,,,False
151,D,LightGBM,3,38,3.2409572937237865,3.0714080968855577,1.426238910951039,1.7705578383611893,0.8353354800987073,6.0,,,,,,,,,,False
151,D,LinearRegression,3,38,0.0570355554465919,0.0501943322452515,0.01213199066205593,0.2379647438517194,0.9966660252393034,2.0,,,,,,,,,,False
151,D,MLP,3,38,0.6057941230131468,0.5446743210179799,0.20703745292734757,0.771027488550204,0.9655926984466024,4.0,,,,,,,,,,False
151,D,MODEL3-ICL-MC,3,38,0.1162031539402306,0.0937269337815465,0.04829854653361729,0.33631964745909587,0.9929238378678861,3.0,200.0,5.0,,,,,,,,False
151,D,RandomForest,3,38,4.563736661834934,4.345454293480774,1.204036704175986,2.124071780798735,0.7583149114187221,7.666666666666667,,,,,,,,,,False
151,D,Ridge,3,38,0.054412388276303826,0.0482385551182885,0.013785563613491982,0.2320798903228416,0.9968055964932648,1.0,,,,,,,,,,False
151,D,SVR,3,38,5.344226078500713,4.932768850761977,2.969712252248908,2.2497103073320477,0.7357508787142041,8.333333333333334,,,,,,,,,,False
151,D,XGBoost,3,38,4.691868357954334,4.47648916134398,0.4992532226575349,2.1640787518736735,0.7423027474792286,8.0,,,,,,,,,,False
151,F,CatBoost,9,38,0.14628064066966123,0.1543386940657087,0.03710409835779631,0.37966059573224903,-0.8668942819459109,4.555555555555555,,,,,,,,,,False
151,F,FixedRidgeLambda1,9,38,0.13137319381031654,0.1406215984089042,0.06770997164593519,0.3498947840844979,-1.4916281697088927,3.4444444444444446,,,,,,,,,,False
151,F,KNN,9,38,0.18148993123867363,0.1724834060520543,0.04378555097137258,0.4232171982667588,-1.56762295337053,5.777777777777778,,,,,,,,,,False
151,F,LightGBM,9,38,0.3862738877415774,0.3766444645293476,0.09752071045527323,0.617274594847208,-3.452732868485306,8.666666666666666,,,,,,,,,,False
151,F,LinearRegression,9,38,0.1336360004810887,0.1431673287860467,0.06906719102312378,0.3528230270851909,-1.5251696472564182,4.555555555555555,,,,,,,,,,False
151,F,MLP,9,38,0.567838873593042,0.5481063992069859,0.09303881898834418,0.751261373183665,-5.3594682399312825,10.0,,,,,,,,,,False
151,F,MODEL3-ICL-MC,9,38,0.14505212779529814,0.1330320530227297,0.05936368498197305,0.3744101921787516,-1.278516699983173,4.222222222222222,200.0,5.0,,,,,,,,False
151,F,RandomForest,9,38,0.10204955197037847,0.0949187093894832,0.02441078783857794,0.3175283985648123,-0.6904199140717604,2.4444444444444446,,,,,,,,,,False
151,F,Ridge,9,38,0.13137319381031654,0.1406215984089042,0.06770997164593519,0.3498947840844979,-1.4916281697088927,3.4444444444444446,,,,,,,,,,False
151,F,SVR,9,38,0.10618917460474742,0.1093209818495251,0.016896306224738127,0.3249377527251652,-0.674669541677338,3.111111111111111,,,,,,,,,,False
151,F,XGBoost,9,38,0.34983144558861395,0.331552641197414,0.10221818869026483,0.5862339524330517,-2.4246604604297883,8.222222222222221,,,,,,,,,,False
151,H,CatBoost,6,38,2.4359071021364973,1.9028072559410996,1.831044501044942,1.46082380830048,0.8520864175635251,5.5,,,,,,,,,,False
151,H,FixedRidgeLambda1,6,38,0.10566682052040731,0.0964586626305842,0.08193414291313886,0.3016831121472691,0.9934406916896584,1.5,,,,,,,,,,False
151,H,KNN,6,38,4.10111716984758,3.8219061709764537,2.5127152349507464,1.9406880933726554,0.7257047223102786,8.5,,,,,,,,,,False
151,H,LightGBM,6,38,2.6071385404947183,1.9444829003445907,1.9222549023212565,1.5219904180509138,0.8372129897132377,5.833333333333333,,,,,,,,,,False
151,H,LinearRegression,6,38,0.10888646869710732,0.10498569695549835,0.07773005528088753,0.3091026371138371,0.9927966008370022,1.8333333333333333,,,,,,,,,,False
151,H,MLP,6,38,0.83526477646684,0.6945260066868477,0.4460125025408498,0.8895167746630864,0.9363434907899001,4.0,,,,,,,,,,False
151,H,MODEL3-ICL-MC,6,38,0.16965849603050662,0.14543853996535624,0.14313352371015978,0.3760675517977275,0.9907419342783719,2.6666666666666665,200.0,5.0,,,,,,,,False
151,H,RandomForest,6,38,4.256582957580238,3.9118737805056516,3.3322398624399767,1.9072865836110304,0.7566905672712051,7.666666666666667,,,,,,,,,,False
151,H,Ridge,6,38,0.10566682052040731,0.0964586626305842,0.08193414291313886,0.3016831121472691,0.9934406916896584,1.5,,,,,,,,,,False
151,H,SVR,6,38,5.640366029780741,3.6269239291601125,5.57331516074086,2.109260962581413,0.7141183302119658,8.333333333333334,,,,,,,,,,False
151,H,XGBoost,6,38,5.020689957845649,4.6000253479499325,3.68628506099006,2.0944405280862117,0.7011214121808728,9.166666666666666,,,,,,,,,,False
152,A,CatBoost,6,38,0.9754593148842704,0.6557239541448132,0.6832941004444153,0.9394101949772654,0.7982144068269986,5.0,,,,,,,,,,False
152,A,FixedRidgeLambda1,6,38,0.11755983854864728,0.0887024251300357,0.05969619230392274,0.33429022049473084,0.9739697192077776,1.6666666666666667,,,,,,,,,,False
152,A,KNN,6,38,1.9068498407797005,1.335466046805719,1.2859832699143185,1.3179750131437125,0.6026019928482875,9.5,,,,,,,,,,False
152,A,LightGBM,6,38,1.231314546829734,1.0199986073743887,0.5694115476089608,1.0856085812940046,0.7223238226857743,7.333333333333333,,,,,,,,,,False
152,A,LinearRegression,6,38,0.11685160715921906,0.0884254706532953,0.0564665633935635,0.33412013006952085,0.9738980974844211,1.6666666666666667,,,,,,,,,,False
152,A,MLP,6,38,0.7742462854452682,0.8204779210216497,0.31136333574987907,0.8641522855509889,0.8187414702404682,5.333333333333333,,,,,,,,,,False
152,A,MODEL3-ICL-MC,6,38,0.15108566015179087,0.1342075205584807,0.07907026807980191,0.3776649747802045,0.9665906262867913,2.6666666666666665,200.0,5.0,,,,,,,,False
152,A,RandomForest,6,38,1.3383420316239711,1.0616280824333615,0.8535864792110142,1.1068894174698254,0.7164977737281855,7.0,,,,,,,,,,False
152,A,Ridge,6,38,0.11755983854864728,0.0887024251300357,0.05969619230392274,0.33429022049473084,0.9739697192077776,1.6666666666666667,,,,,,,,,,False
152,A,SVR,6,38,1.5129884072308573,0.6106473229663001,1.543017185049973,1.1127765415720108,0.712433589046998,6.666666666666667,,,,,,,,,,False
152,A,XGBoost,6,38,1.4981779623712193,1.3194426933409862,0.7309576336858763,1.1935035934612832,0.6638969740147428,8.166666666666666,,,,,,,,,,False
152,B,CatBoost,6,38,1.096624651642281,0.532126754834215,1.1034131835430285,0.9405748801812678,0.7982528984274033,5.166666666666667,,,,,,,,,,False
152,B,FixedRidgeLambda1,6,38,0.039845952880647205,0.037749418857398756,0.010891105097919906,0.19809254081058625,0.9808350708071552,1.5,,,,,,,,,,False
152,B,KNN,6,38,4.7472502080253,3.8542549896911438,4.823685066910328,1.8649702601059033,0.5011720566372886,9.833333333333334,,,,,,,,,,False
152,B,LightGBM,6,38,1.364762347868852,1.193325524370818,1.065722984298716,1.0820092657849933,0.7219480082283463,7.166666666666667,,,,,,,,,,False
152,B,LinearRegression,6,38,0.03900131355220845,0.038512225640078404,0.011925635276170026,0.19564272464654517,0.9804718882154733,1.6666666666666667,,,,,,,,,,False
152,B,MLP,6,38,0.5480488256365352,0.5545528383811109,0.12336923319314058,0.7361513485660006,0.7258995988004998,6.5,,,,,,,,,,False
152,B,MODEL3-ICL-MC,6,38,0.07799153027112317,0.07760198410556225,0.03939262377394142,0.2709011384750801,0.9591306316292144,2.8333333333333335,200.0,5.0,,,,,,,,False
152,B,RandomForest,6,38,1.2067558100772,1.0740116134176212,1.0592380448488394,0.984726254912823,0.8195080952358169,5.333333333333333,,,,,,,,,,False
152,B,Ridge,6,38,0.039845952880647205,0.037749418857398756,0.010891105097919906,0.19809254081058625,0.9808350708071552,1.5,,,,,,,,,,False
152,B,SVR,6,38,3.770358397231416,3.1020291961794917,3.9069535399455733,1.6373779699855706,0.6479525781240613,7.5,,,,,,,,,,False
152,B,XGBoost,6,38,1.5720495808626858,1.4118362017426977,1.2962127552683904,1.1450145296872194,0.7266992921115452,7.5,,,,,,,,,,False
152,C,CatBoost,3,38,4.228763803998819,4.683411930150808,1.0401986773264988,2.0451153413657184,0.7818468944277749,6.333333333333333,,,,,,,,,,False
152,C,FixedRidgeLambda1,3,38,0.1596725202211754,0.1897825098747009,0.056388276735893195,0.39479876858196866,0.9912832956635264,1.0,,,,,,,,,,False
152,C,KNN,3,38,6.23314244122971,6.164557723397774,0.37658977411510774,2.4958719761985626,0.6702752228075691,8.0,,,,,,,,,,False
152,C,LightGBM,3,38,3.739923164881535,3.5768711264633963,0.5976205743862011,1.9298666188406672,0.8036276182020613,6.0,,,,,,,,,,False
152,C,LinearRegression,3,38,0.16406829550412844,0.19624362045537,0.059774852925655604,0.39985039285631646,0.9910613296890552,2.0,,,,,,,,,,False
152,C,MLP,3,38,1.672027565755566,1.513157749706846,0.8634940440467749,1.2639763482678268,0.9113969191006907,4.0,,,,,,,,,,False
152,C,MODEL3-ICL-MC,3,38,0.38673445933424827,0.4434122496154273,0.119527204137611,0.6163183251440726,0.9790472343161801,3.0,200.0,5.0,,,,,,,,False
152,C,RandomForest,3,38,6.745161675563327,7.194749249411158,0.9552335446006809,2.5926053269620932,0.6474958425249672,8.666666666666666,,,,,,,,,,False
152,C,Ridge,3,38,0.1596725202211754,0.1897825098747009,0.056388276735893195,0.39479876858196866,0.9912832956635264,1.0,,,,,,,,,,False
152,C,SVR,3,38,4.55560353635422,3.610896201883844,2.3373988715312097,2.0905120878203465,0.7685221186820402,6.0,,,,,,,,,,False
152,C,XGBoost,3,38,8.972575851966022,8.824334799490808,1.4416149242390712,2.989009839657404,0.531021131981781,10.0,,,,,,,,,,False
152,D,CatBoost,3,38,1.8762293057546764,1.8948487533123612,0.1838812460677732,1.3686473684459208,0.8057989856687033,5.666666666666667,,,,,,,,,,False
152,D,FixedRidgeLambda1,3,38,0.0724091777916905,0.08935641305107,0.034418275401949104,0.26279102091928513,0.9922451216003515,1.3333333333333333,,,,,,,,,,False
152,D,KNN,3,38,4.335422688629317,4.3464733493691865,0.8395220876636231,2.07557089380743,0.5480314079338134,10.0,,,,,,,,,,False
152,D,LightGBM,3,38,1.7746817134179693,1.8485567786702728,0.296760847164268,1.3289472209610957,0.8167886604340708,5.666666666666667,,,,,,,,,,False
152,D,LinearRegression,3,38,0.08187181129403841,0.1004199544834088,0.038551458656087514,0.2795884436493143,0.9912334770910114,2.3333333333333335,,,,,,,,,,False
152,D,MLP,3,38,0.6351128777875891,0.4883553580278096,0.3850368725972421,0.7738569174347866,0.9330789350837966,4.0,,,,,,,,,,False
152,D,MODEL3-ICL-MC,3,38,0.11242333599965848,0.0867564858292524,0.08712291028151645,0.31825973201559205,0.9880599819424106,2.3333333333333335,200.0,5.0,,,,,,,,False
152,D,RandomForest,3,38,2.6191065408298173,2.691890694601879,0.6421631895997804,1.609926120310918,0.7307689504022935,7.666666666666667,,,,,,,,,,False
152,D,Ridge,3,38,0.0724091777916905,0.08935641305107,0.034418275401949104,0.26279102091928513,0.9922451216003515,1.3333333333333333,,,,,,,,,,False
152,D,SVR,3,38,2.522858850516584,2.3972065519989947,0.32087088046853746,1.5862674623377877,0.7373193941796291,7.333333333333333,,,,,,,,,,False
152,D,XGBoost,3,38,3.503033128216447,3.256451809795312,0.4754068666028092,1.868862139459292,0.6336662676758427,8.666666666666666,,,,,,,,,,False
152,G,CatBoost,3,38,8.83489940085357,6.059902321546847,6.3356028267748385,2.8534553340328226,-2.3774163486674276,2.6666666666666665,,,,,,,,,,False
152,G,FixedRidgeLambda1,3,38,16.78456888695335,18.253811279227588,3.934856918498943,4.076695992633555,-5.21346373191102,4.333333333333333,,,,,,,,,,False
152,G,KNN,3,38,225.7328600894085,250.51822800457705,106.01143338216248,14.700677880001898,-85.01102175405732,8.666666666666666,,,,,,,,,,False
152,G,LightGBM,3,38,40.149684128016844,39.96551424420796,11.548914397512695,6.291666757346564,-13.531203403601753,7.0,,,,,,,,,,False
