prior_regime,method,n_train,p_total,valid_count,mean_mse_betaX,mean_rmse_betaX,mean_r2_betaX,mean_prediction_std,mean_target_std,mean_variance_ratio,mean_bias,mean_slope_y_pred_vs_y_true,mean_gate,mean_latent_ridge_mse,mean_neural_mse,mean_hybrid_mse
B,MODEL3-ICL-MC,162,11,3,0.12663035192451574,0.35507144189343504,0.9860155800307688,2.9999041079104747,3.0135801264326862,0.9970062796103397,0.035937185608185,0.9905270368559602,,,,
B,MODEL3-ICL-MC,163,7,3,0.10010336566971577,0.30150472440169,0.9820081035379732,2.5885861368787513,2.4885450906898696,1.0406384544461666,0.14249954264315667,1.0350000911080115,,,,
B,MODEL3-ICL-MC,165,6,3,0.05549610040567937,0.23139627898511853,0.9818973611957017,1.747266556540388,1.710422461497662,1.0197662967751926,-0.08772795120847904,1.0126202822323738,,,,
B,MODEL3-ICL-MC,166,6,3,0.14630267196556473,0.3806137193040519,0.9127634425110833,1.3653429980794234,1.3240368330408365,1.0310834184786506,0.060138509364826766,0.9931000320633606,,,,
B,MODEL3-ICL-MC,168,10,3,0.09058538499406964,0.2981709045274816,0.9860692848819931,2.5007187635350285,2.630563429415112,0.9495258128835422,0.05628221515877354,0.944373152889353,,,,
B,MODEL3-ICL-MC,169,6,3,0.05021123922523887,0.21725929131767574,0.9879107689570374,1.8888180306679623,1.9579189180282262,0.9708927464766552,-0.019574464088379567,0.9665811116050422,,,,
B,MODEL3-ICL-MC,170,7,3,0.0572713776401813,0.23905636370110953,0.9728722414263181,1.39885211762678,1.4555311302174163,0.9612784501337077,0.1543526204041132,0.9547072768284846,,,,
B,MODEL3-ICL-MC,172,6,3,0.12938129859588157,0.35856409235085535,0.9829773057042207,2.8785235207211297,2.746267334871511,1.047445266927952,0.0895552566868716,1.0408612535352597,,,,
B,MODEL3-ICL-MC,174,14,3,0.22683859285879546,0.4745309422736124,0.9016300059010606,1.474648021484941,1.5250145770503878,0.9685780302091057,0.03467544159153714,0.9261202870444712,,,,
B,MODEL3-ICL-MC,176,5,3,0.08115076672733314,0.27541189035857916,-4.095330412050814,0.3187818633225377,0.12613056767070138,2.5246518047468673,0.031374418786000495,1.3950894275484096,,,,
B,MODEL3-ICL-MC,176,9,6,0.11668327631685936,0.3219532599886527,0.9688212830866698,1.7644023194952265,1.8607827356171527,0.9433749202302887,0.09840050485001846,0.9335288881487918,,,,
B,MODEL3-ICL-MC,176,13,3,0.09101076103888284,0.30136835579841764,0.9956605639553282,4.542297943651225,4.642179313109609,0.9771967222806168,-0.058269443089309064,0.9756306362666048,,,,
B,RandomForest,128,9,3,1.8324792863782589,1.3350225602056927,0.9453638402425658,5.192697083200648,5.704658222362224,0.9139561701342833,0.02143484307983561,0.892855688743346,,,,
B,RandomForest,138,5,3,1.7508462672950726,1.3104229141426356,0.9229511958016241,4.3722368063477255,4.81295318312516,0.9083227096586942,-0.06817334110098854,0.8762483745045909,,,,
B,RandomForest,139,14,3,15.534396176364126,3.937666073359669,0.6419603012946186,3.4828466168133936,6.5944272463057025,0.5275479376239894,-0.09084116519344533,0.46316749311450645,,,,
B,RandomForest,142,14,3,1.6448662089391661,1.2805709562193626,0.6602854741062781,1.8236403392751772,2.258856069334574,0.8282299547418863,-0.25637266445980383,0.6895361524894833,,,,
B,RandomForest,142,17,3,9.110458418193199,3.018010662560106,0.8781212914258276,7.215650579025308,8.78213577005352,0.8194909018387557,-0.09222619022680605,0.7753057888448242,,,,
B,RandomForest,143,11,3,8.514661268432059,2.8721484888091524,0.7937401724504483,4.59601736166314,6.4562574769801095,0.7211216649035176,-0.44298290372368615,0.6644262699295651,,,,
B,RandomForest,144,12,3,2.330097745575819,1.4982681316382565,0.796618404671649,2.5183117128451085,3.3208759143137407,0.7717163603493268,-0.07268410563354986,0.7081651139541917,,,,
B,RandomForest,145,14,3,0.45683584547006034,0.6661526836552792,0.9627714834933085,3.3708646216698064,3.4465386503546207,0.9773064288488752,0.027453756789578832,0.9594110115202117,,,,
B,RandomForest,145,16,3,0.4157356634284739,0.6136669207832092,0.8700669246514096,1.5089722815659286,1.70250173399882,0.895438567227448,0.016846437722469198,0.8415523659444321,,,,
B,RandomForest,146,6,3,0.106703876190549,0.3237252242441048,0.5228323817290559,0.5025472793172999,0.4680292514751001,1.069877272457454,-0.023447238053619698,0.8494803329590072,,,,
B,RandomForest,148,11,3,3.9883155045325887,1.9791715283214455,0.7947869134874314,3.4665963788293204,4.370253637592172,0.7965626340624153,-0.4756777918810651,0.7243934007763251,,,,
B,RandomForest,149,9,6,2.0574370290070463,1.382157213316838,0.9034915248685135,4.1125944151629765,4.4829491134974155,0.932557745985533,0.1143886075238892,0.8903013648740185,,,,
B,RandomForest,150,7,3,1.3909227437241138,1.1772905078503049,0.8159497510978238,2.5602587851772456,2.7448019830025117,0.9339888622756064,-0.20045919767601605,0.8492697553123767,,,,
B,RandomForest,150,10,3,1.2041826309135475,1.095878702182101,0.838854412541438,2.206011264525341,2.7362223630256826,0.8081990385778989,-0.010830428161343997,0.7548383585726414,,,,
B,RandomForest,150,16,3,6.6178304277818265,2.549882274017244,0.6943396802731331,2.7853710026472815,4.615787835344918,0.6058289738742005,0.45685346935701926,0.5401635240382597,,,,
B,RandomForest,151,9,3,0.18140456802982965,0.4254876082828101,0.0,0.4241930850904223,0.0,,0.006382600710964334,,,,,
B,RandomForest,152,10,6,1.2067558100772,0.984726254912823,0.8195080952358169,2.5576929073001353,2.900348457172598,0.9010836192900613,-0.05531352369276673,0.8214412756812766,,,,
B,RandomForest,153,11,3,2.96328709597146,1.7028623059276748,0.8247688115005003,3.3487137002615532,4.151327774632621,0.8059218994114845,-0.21654074397358372,0.7422290658222203,,,,
B,RandomForest,154,10,3,0.080925744902668,0.2806687357464363,-2.96663373574169,0.2589192077949957,0.14284733624724874,1.8108796869211872,0.1078208080581533,0.5718079374695685,,,,
B,RandomForest,154,12,6,6.8381476160949894,2.1826479048026086,0.8476050482212272,3.8689170358632,5.143281869088917,0.8089866638595143,-0.03583415689711108,0.7610015458713352,,,,
B,RandomForest,154,14,3,1.1802345823568023,1.0700794149534947,0.9417348217990025,4.1427668482547695,4.429707696845071,0.9360033011173808,-0.003135462158311564,0.909627352690733,,,,
B,RandomForest,156,6,3,0.5410331902387563,0.7327513953082168,0.8980085125532078,1.9661337831606576,2.293292288480004,0.8583574773048112,-0.1803939832327397,0.8239610570154786,,,,
B,RandomForest,156,11,3,0.7049756051424186,0.8244846911874607,0.7185735803095014,1.0290705115883918,1.5461676903029675,0.6818178729881543,0.019222381479216826,0.6053680771306418,,,,
B,RandomForest,157,10,3,0.10892416071090387,0.32596708839843425,-554.5305908459154,0.3015189685547455,0.014057273367586033,21.458051694681597,-0.12027453232253826,1.8819004332477753,,,,
B,RandomForest,158,7,3,1.799635881294013,1.3217869484565279,0.9149550970046733,4.298979521666177,4.558529856376489,0.9447479041654113,0.14184396071453845,0.9070215686479695,,,,
B,RandomForest,158,8,6,0.3579987155610433,0.5801381119253767,0.9501056261252324,2.517585733945353,2.631565825649639,0.9596311507072602,0.1361814550273578,0.9388896217422603,,,,
B,RandomForest,158,9,6,0.606348020448157,0.7745747401943134,0.8977414223872014,2.070490330355121,2.448475738666602,0.8452376713632951,-0.0483671522526145,0.8099888607405955,,,,
B,RandomForest,158,11,3,0.4882622540696328,0.6961692512897089,0.914384922103873,2.100507357916289,2.383851132371845,0.883041938884427,-0.05632389982153934,0.8494463809208775,,,,
B,RandomForest,158,14,3,0.49458252766830846,0.6919230580015746,0.9070463269380523,1.9936545681816884,2.299510247941963,0.8681176149110973,-0.14382686748218476,0.8332910314082177,,,,
B,RandomForest,159,7,3,0.2465935558234388,0.49455835784520774,0.9437031602243561,2.285076463632835,2.1384965633021555,1.074614410514242,0.0730120774537845,1.0539490949442187,,,,
B,RandomForest,160,7,3,0.24630246303151923,0.4909463084362806,0.9320871558950389,1.8551103199266716,1.8885724961636192,0.9822103790852871,-0.0037114515712821337,0.9486500801607538,,,,
B,RandomForest,161,7,3,0.3102845752595625,0.5531937093920608,0.9615180409795817,2.679887778325368,2.8730108613123355,0.9319741949922329,0.06455899501670509,0.9154177509166369,,,,
B,RandomForest,162,11,3,0.6168732437646732,0.7734730381546022,0.9336033794943589,2.92017231451735,3.0135801264326862,0.9733497230996138,-0.0783234379581156,0.9434035470986964,,,,
B,RandomForest,163,7,3,0.2460659883969237,0.4819474930017959,0.9619134329252902,2.594573248066915,2.4885450906898696,1.0437817034494794,0.16884232339338548,1.0293226875734802,,,,
B,RandomForest,165,6,3,0.37257379534619733,0.6101500421371017,0.8678363663437465,1.5465513873784686,1.710422461497662,0.9148704456265567,-0.06348803706429286,0.8593228898537802,,,,
B,RandomForest,166,6,3,0.25994420907886356,0.5051633085475299,0.8517590661798934,1.1887071779635792,1.3240368330408365,0.9112070892834302,0.00467212271523397,0.8492091540330368,,,,
B,RandomForest,168,10,3,0.18381386686309695,0.4260661424667034,0.9733184385271662,2.5211411768282965,2.630563429415112,0.9599052890837244,0.06313222549073164,0.9482704223589029,,,,
B,RandomForest,169,6,3,0.5092634570838978,0.6906660841148252,0.8777622696657836,1.8212715125561576,1.9579189180282262,0.9457517160727248,0.06424688472619906,0.8929628804659923,,,,
B,RandomForest,170,7,3,0.17766668035168443,0.4204183288499759,0.9164010372360845,1.4005964989203132,1.4555311302174163,0.9617954111172752,0.1357976884463482,0.925913780322178,,,,
B,RandomForest,172,6,3,0.2610081510217324,0.509679520253605,0.9646868619472517,2.854103865106294,2.746267334871511,1.0395244424303145,0.14588772840450215,1.0242517906433746,,,,
B,RandomForest,174,14,3,0.4808973079233472,0.6826924454382044,0.7980782245707184,1.2269848259479137,1.5250145770503878,0.812009336591378,0.061968513153511866,0.7328795358562097,,,,
B,RandomForest,176,5,3,0.10932027953998928,0.3300257627851276,-5.896104828431754,0.36300070828876607,0.12613056767070138,2.8801702379191823,0.0398969421416485,1.5082305456737561,,,,
B,RandomForest,176,9,6,0.27098169614132733,0.5110237717126889,0.8963788478933999,1.7024263896759546,1.8607827356171531,0.8855224884146153,0.08684829689447952,0.8476777528141691,,,,
B,RandomForest,176,13,3,2.910653937761889,1.671961658270888,0.8662414064749661,3.845028547474597,4.642179313109609,0.832258971751234,-0.22974777427909843,0.7833984451588076,,,,
B,Ridge,128,9,3,0.06649571880015746,0.2556506631953175,0.9977864271103897,5.7849981716596135,5.704658222362224,1.0145224727282913,0.11046909980779834,1.0137464917364274,,,,
B,Ridge,138,5,3,0.024481526671175032,0.14609955227347107,0.9989000116912181,4.878743646083333,4.81295318312516,1.013946822931145,-0.0651266646728722,1.013644961431155,,,,
B,Ridge,139,14,3,0.145312742416302,0.3767056266070438,0.9966338990269209,6.385648123834369,6.5944272463057025,0.9681984148233481,-0.08937621874572992,0.9672647559353438,,,,
B,Ridge,142,14,3,0.14992675767356103,0.38650742661667636,0.9693202763246611,2.359893009658707,2.258856069334574,1.0414374040661674,-0.01898189411236717,1.028281476811234,,,,
B,Ridge,142,17,3,0.1498630935224824,0.38373343577250213,0.9980086593744372,8.789627994923526,8.78213577005352,1.0002055794630502,-0.10200284419322843,0.9993293221006806,,,,
B,Ridge,143,11,3,0.11699366628068701,0.3412385549150661,0.9968089316776827,6.4716392563445835,6.4562574769801095,1.0023332365984345,-0.09033494294047657,1.0008718349646124,,,,
B,Ridge,144,12,3,0.08105387354587756,0.2843388162658555,0.9923281959051423,3.287865249015899,3.3208759143137407,0.9898730265646667,-0.06364846549498167,0.9863633009260185,,,,
B,Ridge,145,14,3,0.05216362884480083,0.2262734681134211,0.9955657314798536,3.4580303204366545,3.4465386503546207,1.0030306966680442,0.10664225510981444,1.0013362491711255,,,,
B,Ridge,145,16,3,0.0854459771568366,0.2908821588939068,0.9689094940075705,1.6974190241844507,1.70250173399882,1.0009270891574988,0.07024799499616513,0.9875978457116091,,,,
B,Ridge,146,6,3,0.041776462336149095,0.1960369652011337,0.8144292889009662,0.5810259288132357,0.4680292514751001,1.2357099800028841,0.058747143228917,1.1925162290000777,,,,
B,Ridge,148,11,3,0.08665526265279457,0.2884036061736283,0.9955903760008303,4.233506581299875,4.370253637592172,0.9689981607972927,0.035250030061295165,0.9675560797720606,,,,
B,Ridge,149,9,6,0.05782427749010155,0.23368500420391988,0.9958865457033891,4.577762811351561,4.4829491134974155,1.0292903398396196,0.03145144341000811,1.028203061354364,,,,
B,Ridge,150,7,3,0.034336803079897,0.18348906160776865,0.9953889792092308,2.831176899443227,2.7448019830025117,1.0316677521629718,-0.031166164764710434,1.0301685525861377,,,,
B,Ridge,150,10,3,0.04287432086204097,0.2020064272269255,0.9944823794867251,2.7221485530061975,2.7362223630256826,0.994881757449289,-0.06035533262049764,0.9925400895733817,,,,
B,Ridge,150,16,3,0.11573316159888285,0.33916236593680743,0.9945593443861022,4.618803639678383,4.615787835344918,1.001271267538314,-0.034901043333308734,0.9987866786246474,,,,
B,Ridge,151,9,3,0.0712522411988928,0.26613624830684385,0.0,0.2658093173457486,0.0,,-0.0021520828927336674,,,,,
B,Ridge,152,10,6,0.039845952880647205,0.19809254081058625,0.9808350708071552,2.8985524028388787,2.900348457172598,1.0103409968146797,0.002508057396740501,1.00213848739453,,,,
B,Ridge,153,11,3,0.09395893987729291,0.3001424566728807,0.994649401715377,4.078128043114083,4.151327774632621,0.9825758852102476,-0.03985544805877194,0.9804458018379947,,,,
B,Ridge,154,10,3,0.0602913113300625,0.2440041230435095,-1.9409184108147082,0.28799105606696673,0.14284733624724874,2.013359688277896,0.1072515051267758,1.4097560168265353,,,,
B,Ridge,154,12,6,0.13403274295352594,0.3615822620463738,0.9891245688335296,5.083153687240428,5.143281869088917,0.996839895276319,0.056735459974275954,0.9919807921717626,,,,
B,Ridge,154,14,3,0.13160213869979662,0.3595356922711587,0.9934291378625794,4.481174974513549,4.429707696845071,1.011445008589707,-0.07971445375625304,1.0084046401094964,,,,
B,Ridge,156,6,3,0.059627750862403496,0.23235693678399186,0.9877483740201817,2.297323930798183,2.293292288480004,1.0027311816937845,0.0017126677418347984,0.9969711244233529,,,,
B,Ridge,156,11,3,0.11534483937651753,0.33541810780701975,0.9520306294209706,1.4031684686214962,1.5461676903029675,0.9147624638568178,-0.0245192949544723,0.8962266215044146,,,,
B,Ridge,157,10,3,0.08492712250171257,0.2874437911402276,-441.7784524203355,0.2378644876115801,0.014057273367586033,17.036542910310974,-0.16467384703062182,2.914440087458169,,,,
B,Ridge,158,7,3,0.020694008367986166,0.14261073530569254,0.9990019102498492,4.527448957957977,4.558529856376489,0.9930321763724729,-0.0015773095451290335,0.9925905237585128,,,,
B,Ridge,158,8,6,0.06372884067593386,0.24756706038567353,0.9909989581343904,2.5758110299360117,2.631565825649639,0.9801851229024058,0.11608190902588426,0.977444549999483,,,,
B,Ridge,158,9,6,0.06923684340396412,0.26029173092898183,0.9883443623647156,2.392648788877369,2.448475738666602,0.9771676972638427,0.008501732127320685,0.9730290454261864,,,,
B,Ridge,158,11,3,0.03211680082270857,0.17718503541991418,0.994161068905162,2.3375992427319825,2.383851132371845,0.9803220069927175,-0.052342738722412,0.9779295430478513,,,,
B,Ridge,158,14,3,0.17503874704855518,0.4151048060387814,0.9664128712520315,2.307861089130475,2.299510247941963,1.004176986434761,-0.14810789136247973,0.9896772242026529,,,,
B,Ridge,159,7,3,0.047193155216861994,0.21458242303388653,0.9891718388817411,2.3060592616930933,2.1384965633021555,1.0799990198833214,0.005294815426606235,1.0784369607290487,,,,
B,Ridge,160,7,3,0.047195087032609696,0.21630008256995117,0.9868880047912363,1.814399452360039,1.8885724961636192,0.9610447639190446,0.023292772570350933,0.9555689788502019,,,,
B,Ridge,161,7,3,0.0642069963339655,0.2521466055808514,0.9919476875599843,2.718187875334669,2.8730108613123355,0.9457377465426634,0.031097021699695835,0.9433988884348362,,,,
B,Ridge,162,11,3,0.1036373744181468,0.31717391641606946,0.9879831482342514,3.026908506654777,3.0135801264326862,1.005534025219954,0.019894789046322536,0.9997865572413657,,,,
B,Ridge,163,7,3,0.08411816711724619,0.2859933331365621,0.9853160033798387,2.5801430410602997,2.4885450906898696,1.0365725902303158,0.1132714604042974,1.0316677910732721,,,,
B,Ridge,165,6,3,0.04628295743917957,0.21190363270621884,0.9848118435787682,1.7591104905090054,1.710422461497662,1.0294320184968502,-0.06703761171473631,1.0231412598428127,,,,
B,Ridge,166,6,3,0.1224502688840108,0.3495100221332028,0.9246145758379122,1.3337440385899235,1.3240368330408365,1.0096776828867198,0.0832632314069845,0.9771027909694582,,,,
B,Ridge,168,10,3,0.07133772429971147,0.2621053942716925,0.9892014593805533,2.5563431804851344,2.630563429415112,0.9698837584922902,0.10220177099891865,0.9663427707912945,,,,
B,Ridge,169,6,3,0.042459683105429934,0.2050902881709836,0.9888422863945857,1.9082239112837633,1.9579189180282262,0.9796329093470958,-0.012256021130154266,0.9753063384458384,,,,
B,Ridge,170,7,3,0.028208686993225696,0.16131489311330793,0.9873954275700175,1.3903973696358172,1.4555311302174163,0.9572157503729781,0.09449481757437529,0.9544810746144097,,,,
B,Ridge,172,6,3,0.09133708960845664,0.3009133658931535,0.987911152340843,2.868108101351344,2.746267334871511,1.0438524053947305,0.06900622150753347,1.039140638802915,,,,
B,Ridge,174,14,3,0.10856671742123031,0.32169042507405843,0.9558624697488232,1.4925942772387382,1.5250145770503878,0.9805873968957411,0.0738514613912709,0.9617841728762276,,,,
B,Ridge,176,5,3,0.05192557011031577,0.22187462867842186,-2.24664113458664,0.26871112295993643,0.12613056767070138,2.1265675531446733,0.021214434536810198,1.2830134892190428,,,,
B,Ridge,176,9,6,0.08553573628776402,0.27386626541095,0.9775046834012079,1.7881804457791672,1.8607827356171531,0.9520686617291739,0.09109594544770665,0.9446100477320575,,,,
B,Ridge,176,13,3,0.03745159424535307,0.1924127618588416,0.9981036572500431,4.600748862198694,4.642179313109609,0.9903798473593755,-0.033917976801823534,0.9895305266894706,,,,
B,SVR,128,9,3,12.109074130835802,3.469442757682326,0.6266294902245285,2.9330012290952983,5.704658222362224,0.5144569099759418,0.0005565578359683817,0.45939445332166157,,,,
B,SVR,138,5,3,5.370530561094744,2.3081015583922277,0.7655538147707542,3.3022102554434998,4.81295318312516,0.6860503472182313,0.014160137138552797,0.6193191545189759,,,,
B,SVR,139,14,3,20.529178398491812,4.523729604089464,0.5267918840383151,2.4178538986813294,6.5944272463057025,0.36628640417458375,0.24518498268522293,0.3371115325558258,,,,
B,SVR,142,14,3,1.6653791580391968,1.2309271296578725,0.7100049149520586,1.4082028097799804,2.258856069334574,0.6433471899245354,-0.16070583435150124,0.5742560177196576,,,,
B,SVR,142,17,3,51.13993424070802,7.118733785870809,0.34228212972461347,1.8038365026015626,8.78213577005352,0.20539606150365278,0.3501733722319141,0.19442964671186128,,,,
B,SVR,143,11,3,17.350508226516663,4.016782068949137,0.6221392336537791,2.9408990599742335,6.4562574769801095,0.4662066192934789,-0.6493962835028276,0.42994898283419186,,,,
B,SVR,144,12,3,3.5527439606226285,1.8490283811960804,0.6932246109247234,1.7476158719450403,3.3208759143137407,0.5309609875738531,0.0549943570905971,0.49356108238052016,,,,
B,SVR,145,14,3,3.1177308680424907,1.7411316395742815,0.7458652102578224,1.9699540898290469,3.4465386503546207,0.575745154366777,0.13042401200669793,0.5436228429828703,,,,
B,SVR,145,16,3,0.9255500733562192,0.9365429629386167,0.6944191404679079,1.0089744675802694,1.70250173399882,0.6009449053787242,0.0407804576097089,0.5348800060087305,,,,
B,SVR,146,6,3,0.25930209296906165,0.5084941501019707,-0.20774396704574075,0.5290306916514139,0.4680292514751001,1.133773448689557,-0.008316853344299402,0.5729239852795677,,,,
B,SVR,148,11,3,6.341627688376215,2.4770329338660075,0.6727016873388624,2.420520430921622,4.370253637592172,0.5553379041751275,-0.4802132755186255,0.5042077835768991,,,,
B,SVR,149,9,6,5.687695733284275,2.272763304114918,0.7457407640747048,2.6129815024000984,4.4829491134974155,0.5955411617825481,0.17007137892038635,0.5564885215507765,,,,
B,SVR,150,7,3,1.1955115587061018,1.0925710291989745,0.8415553200659726,2.0893348985117055,2.7448019830025117,0.7610332581306918,-0.05266609367724633,0.7111428657373642,,,,
B,SVR,150,10,3,1.7267139932559337,1.2897389860235269,0.7755846208532639,1.8469573460498188,2.7362223630256826,0.6780954247136699,-0.24534851125652068,0.6298696570912714,,,,
B,SVR,150,16,3,7.758788496423229,2.775812329910886,0.6379465929982445,2.11494531081244,4.615787835344918,0.457891685422889,0.40111144888064376,0.4341825659965075,,,,
B,SVR,151,9,3,0.1525262359129522,0.3903737146869191,0.0,0.3703791076833591,0.0,,0.0134766734531414,,,,,
B,SVR,152,10,6,3.770358397231416,1.6373779699855706,0.6479525781240613,1.6545884130036355,2.900348457172598,0.6353777660225882,0.09045014902477193,0.5398553192280068,,,,
B,SVR,153,11,3,4.265025113956097,2.0425056637254855,0.7533511687020747,2.496597068513445,4.151327774632621,0.6013947656765589,-0.3294839049081435,0.5628359367034793,,,,
B,SVR,154,10,3,0.12524127637991522,0.3533386747808298,-5.221106338136427,0.327951521014804,0.14284733624724874,2.3120155647948657,0.14618722181254643,0.8242604586564757,,,,
B,SVR,154,12,6,15.60413536852534,3.3633005900658297,0.6267402398198543,2.151789759140169,5.143281869088917,0.47388153009749384,-0.051389565149406964,0.4342924730243667,,,,
B,SVR,154,14,3,6.351691223159686,2.509504187896711,0.6791440750661639,2.1751203302536797,4.429707696845071,0.49241570693672115,0.24021153802187745,0.46377002315404664,,,,
B,SVR,156,6,3,1.0222715538750604,1.0077604673078528,0.8038947282188577,1.8307920618995468,2.293292288480004,0.8007893971512585,-0.02703445336883989,0.7318236001722291,,,,
B,SVR,156,11,3,0.7096926539192286,0.8133218709935353,0.7272548838144917,0.9930749535966363,1.5461676903029675,0.6541049169845676,0.05707860179147043,0.5866324080362489,,,,
B,SVR,157,10,3,0.1212625398380011,0.3465268637164489,-627.6791662516601,0.3202227899370205,0.014057273367586033,22.849114508360085,-0.1100611770001557,-0.32154284730004506,,,,
B,SVR,158,7,3,4.496247332833293,2.114136559696877,0.7826010372649989,3.0524573694436525,4.558529856376489,0.6703094298300364,-0.27350903109205443,0.62392781614955,,,,
B,SVR,158,8,6,1.3131877127101421,1.1422348253725982,0.8099138914416669,1.920466115830844,2.631565825649639,0.7293747574760858,0.08534782466191805,0.6737146242559299,,,,
B,SVR,158,9,6,1.3388006186255996,1.1527284215862383,0.7772667373472856,1.6490090457951057,2.448475738666602,0.6735483895465894,0.04136789718116319,0.6177090379938142,,,,
B,SVR,158,11,3,1.2302406970567359,1.0922231191746574,0.7893770226952501,1.5271013256225396,2.383851132371845,0.6439781446423387,-0.0913473899276182,0.6065569951214209,,,,
B,SVR,158,14,3,1.2209674218790696,1.1034155022560883,0.766304380127201,1.4522201083503787,2.299510247941963,0.6302388643156484,-0.13465027688763462,0.5853640711484104,,,,
B,SVR,159,7,3,0.6249350643250696,0.7778133552131603,0.8673286337836208,1.8140338459394647,2.1384965633021555,0.853010878786769,-0.022071167794958168,0.8008601016322329,,,,
B,SVR,160,7,3,0.754423667545807,0.8679309026380054,0.7888127589101165,1.4774951812641222,1.8885724961636192,0.7819377502796225,0.08534582804482767,0.7052929658168016,,,,
B,SVR,161,7,3,1.570432986221287,1.2204937986631925,0.820099788109314,1.9280237035381245,2.8730108613123355,0.6784133556239307,0.1553528443868995,0.6453158330337941,,,,
B,SVR,162,11,3,1.567876392451889,1.2451937819743668,0.8293468473355124,2.140464259998431,3.0135801264326862,0.7120814404412434,0.110567509790018,0.6698727992429866,,,,
B,SVR,163,7,3,1.3326766212664694,1.1337376438511313,0.7937359915175287,1.8462549328206992,2.4885450906898696,0.7497860415817424,0.17571606733952314,0.6880124503089985,,,,
B,SVR,165,6,3,0.6846453906449859,0.8171686571318993,0.7732627241142894,1.3943132895290404,1.710422461497662,0.8292080708507964,-0.16990434923240005,0.743256203852189,,,,
B,SVR,166,6,3,0.49667241789314925,0.6966532021657308,0.7205679323203471,1.133510474946272,1.3240368330408365,0.8716845297043819,0.10512714592125483,0.7582171368293792,,,,
B,SVR,168,10,3,1.6799700315038886,1.2810802817026608,0.7641649382824037,1.7645284493564892,2.630563429415112,0.6728558601016137,0.061957838118689594,0.6187504590200014,,,,
B,SVR,169,6,3,0.8705212564480824,0.9021333809592688,0.7919256545327998,1.4221868716135624,1.9579189180282262,0.7320287599688936,0.0030597940831258662,0.6646509346930132,,,,
B,SVR,170,7,3,0.5152905327713265,0.7120866176553654,0.7613003113818405,1.0740718965105982,1.4555311302174163,0.7409084900301578,0.1727575781152917,0.663496310563421,,,,
B,SVR,172,6,3,1.2044905183392778,1.092448339714917,0.8392411302819123,2.1697180736550896,2.746267334871511,0.7905425319587361,0.08559052471114294,0.7359268958185309,,,,
B,SVR,174,14,3,0.6419943020629196,0.7956520784795279,0.728861315564291,1.001955799929281,1.5250145770503878,0.6618639966870492,0.0498202450787316,0.5898139785362534,,,,
B,SVR,176,5,3,0.14660005554734787,0.37776841882781165,-8.147096821767745,0.4168405685538877,0.12613056767070138,3.299341387820798,0.00011355521417176495,1.6776564678041808,,,,
B,SVR,176,9,6,0.852709434393175,0.8684381287891071,0.770302158406869,1.2973220429862746,1.8607827356171531,0.7039022205335569,0.1355844483674769,0.6402059823648963,,,,
B,SVR,176,13,3,8.19226759905717,2.7924990636323073,0.6404336911042381,2.296621873992309,4.642179313109609,0.5009149379454388,-0.20168793730958398,0.45506169341637853,,,,
B,XGBoost,128,9,3,1.611749238913166,1.264769658089774,0.9502377646772423,5.475554466247559,5.704658222362224,0.9607733863171796,0.05562407226815489,0.9376665911731417,,,,
B,XGBoost,138,5,3,2.329851741709572,1.51048283726335,0.8972946742968504,4.533887227376302,4.81295318312516,0.9425581982692407,0.05625889365782357,0.8954491338520922,,,,
B,XGBoost,139,14,3,16.53934902226059,4.0650143418774345,0.6193330951998183,4.208128611246745,6.5944272463057025,0.6374825454562557,0.06800442247345516,0.5212979524622664,,,,
B,XGBoost,142,14,3,1.7999378717687293,1.341460429791806,0.6190089555967592,2.0564088821411133,2.258856069334574,0.9390634364413099,-0.16002340303497378,0.7723030419535872,,,,
B,XGBoost,142,17,3,9.1251473457793,3.017272254753435,0.8799099679981319,8.235472202301025,8.78213577005352,0.9346135244870757,0.09226058506625386,0.8779735800041747,,,,
B,XGBoost,143,11,3,9.241542478217644,3.022782896341864,0.7650443822593477,5.0852077802022295,6.4562574769801095,0.7992679048758587,-0.2782432363712491,0.7076056483672769,,,,
B,XGBoost,144,12,3,2.8790458251680042,1.6873809571079226,0.7401968799459006,2.8643794854482016,3.3208759143137407,0.8788197946980777,-0.33110862939094216,0.7848391073657369,,,,
B,XGBoost,145,14,3,0.6982746028547956,0.821323879223505,0.9428628142721486,3.559177796045939,3.4465386503546207,1.0320531299357665,-0.11044710338809936,1.0058343787131976,,,,
B,XGBoost,145,16,3,1.020639226710192,0.9875906839437462,0.6658850439626417,1.664802074432373,1.70250173399882,0.982017157977127,0.028528575177368135,0.8289263875949667,,,,
B,XGBoost,146,6,3,0.24690497705587874,0.4957270817701948,-0.15745928158147884,0.6319621801376343,0.4680292514751001,1.3530886506191508,-0.0260033232795787,0.8772369989950181,,,,
B,XGBoost,148,11,3,4.082699190473885,2.0038130060697665,0.7891245475689285,3.753610531489054,4.370253637592172,0.86115569398986,-0.18439791603017883,0.7685906295276036,,,,
B,XGBoost,149,9,6,2.2811158155874898,1.4531578804946614,0.8928804153105349,4.172281781832377,4.4829491134974155,0.9488611007011619,-0.10056090186348043,0.903656129285957,,,,
B,XGBoost,150,7,3,1.3876741574823042,1.1705763734424366,0.8180405866627444,2.6279642581939697,2.7448019830025117,0.9578052955913968,-0.060787366833445045,0.873173437674413,,,,
