suite_id,suite_family,dataset_id,dataset_seed,split_seed,prior_regime,method,logical_dataset_key,n_total,n_train,n_holdout,p_signal,p_noise,p_total,feature_noise_level,target_noise_scale,training_size_anchor,raw_features,signal_features,noise_features,processed_features,selected_features,feature_selector,feature_cap,d_phi,d_rho,pool,context_windows,context_window_size,test_chunk_size,mc_k,mse,rmse,mae,r2,mse_betaX,rmse_betaX,mae_betaX,r2_betaX,prediction_std,target_std,variance_ratio,mean_bias,slope_y_pred_vs_y_true,gate_mean,gate_std,latent_ridge_mse,neural_mse,hybrid_mse,mse_y_observed,rmse_y_observed,mae_y_observed,r2_y_observed,fit_time_s,predict_time_s,total_time_s,status,skip_reason,error_type,error_message,rank_mse_betaX,rank_rmse_betaX,rank_mae_betaX,rank_r2_betaX,rank_overall,ratio_mse_to_fixed_ridge,ratio_rmse_to_fixed_ridge,ratio_mse_to_autogluon,ratio_rmse_to_autogluon,ratio_mse_to_best_tree,ratio_rmse_to_best_tree,beats_fixed_ridge,beats_autogluon,beats_best_tree,is_best_mse,is_top3_mse,noise_feature_bucket,training_size_bucket,p_total_quartile,n_train_quartile
linear_all_v1,ood_primary,0,1390187989,0,G,KNN,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,407.39137707903353,20.183938591836668,6.604056003550969,-152.69004326478327,407.39137707903353,20.183938591836668,6.604056003550969,-152.69004326478327,20.07674796950326,1.628107398262558,12.33134128063557,2.940423731925448,1.3168537780194909,,,,,,195984.1463714037,442.7009672130881,74.63724659045381,-0.0245490127510774,0.0003575329997147,0.000479198999983,0.0008367319996978,ok,,,,9.0,9.0,7.0,9.0,9.0,8.96407574030357,2.9940066366498876,,,86.71134203413837,9.311892505508125,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,0,G,SVR,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,0.7785166844547341,0.8823359249485051,0.6090184136096559,0.7063014348165949,0.7785166844547341,0.8823359249485051,0.6090184136096559,0.7063014348165949,1.166777603421751,1.628107398262558,0.7166465828156563,0.0050388045700707,0.6099466688944262,,,,,,195184.56219398344,441.7969694259836,68.78705011810152,-0.0203690155688822,0.0019966150002801,0.0005058480001025,0.0025024630003827,ok,,,,1.0,1.0,1.0,1.0,1.0,0.017130167492937373,0.13088226576942108,,,0.1657036213899581,0.4070670969139585,True,False,True,True,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,0,G,MLP,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,1210.6296165055955,34.79410318582153,23.193195172647933,-455.7149149606992,1210.6296165055955,34.79410318582153,23.193195172647933,-455.7149149606992,34.7826840400963,1.628107398262558,21.36387567381292,-2.3158958515356027,1.361811603756421,,,,,,198896.2146846462,445.9778186016051,90.35363218573316,-0.0397724722534711,7.709020597999824,0.001189093999983,7.710209691999807,ok,,,,10.0,10.0,10.0,10.0,10.0,26.63820636956072,5.1612214028813685,,,257.6768303397579,16.052315419893727,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,FixedRidgeLambda1,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,2850.1182398067403,53.38649866592433,43.76566307721272,-1607.3026497847616,2850.1182398067403,53.38649866592433,43.76566307721272,-1607.3026497847616,54.152604606188376,1.3312129997739537,40.67914346944009,-3.4486614304289214,27.100676922965043,,,,,,3089.2181558394736,55.58073547407837,45.7945839370787,-13.28371784602969,0.0005459799999698,6.501200005004648e-05,0.0006109920000199,ok,,,,4.0,4.0,7.0,4.0,4.0,1.0,1.0,,,3.1341518867865203,1.7703536050141284,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,LinearRegression,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,2881.61187795561,53.68064714546212,43.99697694818828,-1625.0742990373287,2881.61187795561,53.68064714546212,43.99697694818828,-1625.0742990373287,54.450545041504974,1.3312129997739537,40.90295471179364,-3.3993759609946865,27.2491207095607,,,,,,3120.686927627326,55.86310882530014,46.02589780805425,-13.42922102337219,0.0003920789999938,6.309899981715716e-05,0.0004551779998109,ok,,,,5.0,5.0,8.0,5.0,5.0,1.011049940914383,1.0055097915556979,,,3.1687840799522133,1.7801078843576346,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,Ridge,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,2850.1182398067403,53.38649866592433,43.76566307721272,-1607.3026497847616,2850.1182398067403,53.38649866592433,43.76566307721272,-1607.3026497847616,54.152604606188376,1.3312129997739537,40.67914346944009,-3.4486614304289214,27.100676922965043,,,,,,3089.2181558394736,55.58073547407837,45.7945839370787,-13.28371784602969,0.0004241609999553,5.9764000070572365e-05,0.0004839250000259,ok,,,,4.0,4.0,7.0,4.0,4.0,1.0,1.0,,,3.1341518867865203,1.7703536050141284,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,RandomForest,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,4509.757937493093,67.15473131130146,22.05810330498769,-2543.8262249112213,4509.757937493093,67.15473131130146,22.05810330498769,-2543.8262249112213,67.2179608633456,1.3312129997739537,50.49376837122199,-5.598487102200955,11.740548601843576,,,,,,4711.972423804126,68.64380834280777,25.77846482043822,-20.786899210295896,0.2241768389999379,0.0072631439998076,0.2314399829997455,ok,,,,6.0,6.0,5.0,6.0,6.0,1.582305559996307,1.2578972772036303,,,4.959185956335227,2.2269229794349035,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,XGBoost,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,8791.994923006241,93.76563828506816,19.37832203232564,-4960.263899186133,8791.994923006241,93.76563828506816,19.37832203232564,-4960.263899186133,92.02111053466795,1.3312129997739537,69.1257601528032,17.989658681275444,0.3635842564298268,,,,,,9010.259151352157,94.92238488023864,23.016539661116237,-40.66102649443603,0.05794996800023,0.0009569040003043,0.0589068720005343,ok,,,,9.0,9.0,4.0,9.0,9.0,3.0847825189183746,1.7563548954919035,,,9.668176951994099,3.1093692209183037,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,LightGBM,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,4554.72609668205,67.48871088324366,44.260707669281054,-2569.2014562154664,4554.72609668205,67.48871088324366,44.260707669281054,-2569.2014562154664,65.13116695240443,1.3312129997739537,48.926180080470985,-19.173716748004573,16.010793875431755,,,,,,4635.3912303954685,68.08370752533581,45.39319906374377,-20.43280827084774,0.0137059990001944,0.0010705600002438,0.0147765590004382,ok,,,,7.0,7.0,9.0,7.0,7.0,1.598083206888601,1.2641531580028589,,,5.008635498111762,2.237998100560356,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,CatBoost,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,909.3746387412632,30.155839214673883,13.148053390629784,-512.154023123548,909.3746387412632,30.155839214673883,13.148053390629784,-512.154023123548,30.387537778041352,1.3312129997739537,22.826953900841797,-2.593797194030901,6.356122345505683,,,,,,1121.7183317584609,33.492063713041944,15.699515968747942,-4.1865253100595705,0.077584902000126,0.0005801760003123,0.0781650780004383,ok,,,,2.0,2.0,2.0,2.0,2.0,0.3190655833292466,0.5648589056828676,,,1.0,1.0,True,False,False,False,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,KNN,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,5270.399565153048,72.59751762390397,16.577080181205673,-2973.0512052001272,5270.399565153048,72.59751762390397,16.577080181205673,-2973.0512052001272,72.64828839702368,1.3312129997739537,54.57300102189485,-5.188845445202296,10.177167206801233,,,,,,5802.633099449704,76.17501624187358,20.686077899587268,-25.82982223184862,0.000376309999865,0.000475820000247,0.000852130000112,ok,,,,8.0,8.0,3.0,8.0,8.0,1.849186286920651,1.359847891096887,,,5.795630690172118,2.4074116162742336,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,SVR,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,0.3834227273708832,0.6192113753564958,0.4545024431993451,0.7836371208023616,0.3834227273708832,0.6192113753564958,0.4545024431993451,0.7836371208023616,1.1184322034407204,1.3312129997739537,0.8401602175088703,-0.1766422224281716,0.753556829789389,,,,,,221.09665180029333,14.869319143803908,4.9223783982779965,-0.0222917358709733,0.0019980560000476,0.0004905760001747,0.0024886320002224,ok,,,,1.0,1.0,1.0,1.0,1.0,0.0001345287090253779,0.011598651172674257,,,0.0004216334072188429,0.020533713916845216,True,False,True,True,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,1,G,MLP,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,12144.102170088918,110.20028207808237,48.3786486973519,-6851.835586475618,12144.102170088918,110.20028207808237,48.3786486973519,-6851.835586475618,106.554569318475,1.3312129997739537,80.043215726235,-29.91190772268251,29.983280319897965,,,,,,12461.64577310682,111.63174178121032,50.01854145303451,-56.61931438340146,6.505658888999733,0.0005776739999419,6.506236562999675,ok,,,,10.0,10.0,10.0,10.0,10.0,4.260911705513095,2.0641975936215737,,,13.354344461264636,3.6543596513294423,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,FixedRidgeLambda1,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,2525.799396651038,50.25733177011129,40.8441617437587,-1046.5856144301188,2525.799396651038,50.25733177011129,40.8441617437587,-1046.5856144301188,46.9788826825958,1.5527611789193274,30.255060031376885,-20.283876974705237,19.713832686313424,,,,,,2566.878058504868,50.664366753220826,40.916536557732826,-30.197644150784654,0.0005852899998899,6.744799975422211e-05,0.0006527379996441,ok,,,,5.0,5.0,7.0,5.0,5.0,1.0,1.0,,,20.47817541782303,4.525281805349035,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,LinearRegression,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,2550.084470701204,50.49836106945654,41.04024938752609,-1056.657948065979,2550.084470701204,50.49836106945654,41.04024938752609,-1056.657948065979,47.22509224749621,1.5527611789193274,30.413622447956477,-20.32396174131317,19.825111490387584,,,,,,2590.804621101749,50.89994716207227,41.11482984074978,-30.488445805025982,0.0004092999997737,8.982899998954963e-05,0.0004991289997633,ok,,,,6.0,6.0,8.0,6.0,6.0,1.009614807130909,1.0047959032215992,,,20.675069124858318,4.546984618937953,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,Ridge,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,2525.799396651038,50.25733177011129,40.8441617437587,-1046.5856144301188,2525.799396651038,50.25733177011129,40.8441617437587,-1046.5856144301188,46.9788826825958,1.5527611789193274,30.255060031376885,-20.283876974705237,19.713832686313424,,,,,,2566.878058504868,50.664366753220826,40.916536557732826,-30.197644150784654,0.0004462269998839,6.154999982754816e-05,0.0005077769997114,ok,,,,5.0,5.0,7.0,5.0,5.0,1.0,1.0,,,20.47817541782303,4.525281805349035,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,RandomForest,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,10110.246946660878,100.54972375228526,24.010450120794783,-4192.266208591647,10110.246946660878,100.54972375228526,24.010450120794783,-4192.266208591647,99.10858873842356,1.5527611789193274,63.82732263270517,-17.152912955159668,1.845428633522424,,,,,,10230.86994106321,101.1477629068642,26.789763226536344,-123.34522891210568,0.2317444609998347,0.0074322909999864,0.2391767519998211,ok,,,,9.0,9.0,5.0,9.0,9.0,4.002790942173029,2.000697613876977,,,81.96985507469242,9.053720510082714,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,XGBoost,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,7766.87020733712,88.12984856072953,17.206247704154,-3220.3411362519087,7766.87020733712,88.12984856072953,17.206247704154,-3220.3411362519087,86.70346069335938,1.5527611789193274,55.83824600361418,15.68283757186829,-0.2107989116093903,,,,,,7857.750659189466,88.64395444241794,19.64916153341748,-94.50251445671532,0.0612484959997345,0.0009227810000993,0.0621712769998339,ok,,,,8.0,8.0,4.0,8.0,8.0,3.075014673625794,1.7535719756045929,,,62.97068989888885,7.935407355573426,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,LightGBM,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,3671.1417409323126,60.58994752376266,50.41935079413139,-1521.6210289834703,3671.1417409323126,60.58994752376266,50.41935079413139,-1521.6210289834703,58.82615315853792,1.5527611789193274,37.88486855362977,15.379702601313822,5.873099048825516,,,,,,3580.4201851568696,59.83661241377949,49.12485271017292,-42.51615943605554,0.0147886569998263,0.00100212299958,0.0157907799994063,ok,,,,7.0,7.0,9.0,7.0,7.0,1.4534573671210336,1.2055941967017898,,,29.764154926231733,5.455653482968995,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,CatBoost,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,123.34103723189747,11.105901009458778,7.683206184012754,-50.15619888275595,123.34103723189747,11.105901009458778,7.683206184012754,-50.15619888275595,10.595408235244914,1.5527611789193274,6.823591663090768,3.890756219742776,1.341872484610826,,,,,,212.3406519552308,14.57191311925894,9.92363719090129,-1.5807724198256237,0.0727054949998091,0.0006249129996831,0.0733304079994923,ok,,,,2.0,2.0,3.0,2.0,2.0,0.04883247553049366,0.22098071302829503,,,1.0,1.0,True,False,False,False,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,KNN,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,381.6723080839765,19.53643539860781,5.584980885046728,-157.30014842241837,381.6723080839765,19.53643539860781,5.584980885046728,-157.30014842241837,19.29733592756006,1.5527611789193274,12.427755272056965,4.640494599837134,3.040172988152091,,,,,,471.0129132013304,21.70283191662624,8.310386738319812,-4.724655757523068,0.0003508619997774,0.0004552769996735,0.0008061389994509,ok,,,,3.0,3.0,2.0,3.0,3.0,0.15110950956360053,0.38872806634407103,,,3.0944470441446184,1.7591040458553373,True,False,False,False,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,SVR,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,0.6089531125359988,0.780354478769744,0.5296167421428318,0.7474342097788959,0.6089531125359988,0.780354478769744,0.5296167421428318,0.7474342097788959,1.32132233387102,1.5527611789193274,0.850950134386164,-0.2044187543266802,0.7444408405678262,,,,,,80.75235080970745,8.986231179404825,3.3867437675814838,0.0185419612928595,0.0019103280001218,0.0004771200001414,0.0023874480002632,ok,,,,1.0,1.0,1.0,1.0,1.0,0.00024109322115739313,0.015527176857284556,,,0.004937149274909099,0.07026485092070642,True,False,True,True,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,0,1390187989,2,G,MLP,linear_all_v1:G:0000,228,182,46,5,0,5,0,1.0,False,5.0,,,5.0,,,,,,,,,,,11370.883903283097,106.6343467335131,57.00728881315415,-4715.120534444848,11370.883903283097,106.6343467335131,57.00728881315415,-4715.120534444848,106.98514963705804,1.5527611789193274,68.89993843838646,-4.229086494186563,19.749465366162315,,,,,,11301.194676086592,106.30707726245976,56.5899825204753,-136.35387577727542,6.4061558700000205,0.017803694000122,6.423959564000143,ok,,,,10.0,10.0,10.0,10.0,10.0,4.501895090465131,2.1217669736484095,,,92.19059737518123,9.601593481041633,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,FixedRidgeLambda1,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,20.02541745897078,4.474976810998106,3.685836423987076,-1.2160580511352732,20.02541745897078,4.474976810998106,3.685836423987076,-1.2160580511352732,5.439152269723847,3.0060778444784493,1.8093850362905464,-1.192315176431944,1.1075676736068096,,,,,,81.18464455994987,9.01025219180628,6.309962921051922,-0.6922258782997508,0.000558539999929,7.223700004033162e-05,0.0006307769999693,ok,,,,3.0,3.0,2.0,3.0,3.0,1.0,1.0,,,0.30888522706123506,0.5557744390139179,False,False,True,False,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,LinearRegression,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,20.28968543720422,4.504407334733863,3.710266533017234,-1.2453025441412913,20.28968543720422,4.504407334733863,3.710266533017234,-1.2453025441412913,5.473734627613766,3.0060778444784493,1.820889182117455,-1.1924986771184627,1.113851242836296,,,,,,81.58995301385087,9.03271570535965,6.332148221158702,-0.7006741933487677,0.0004480829998101,6.375700013450114e-05,0.0005118399999446,ok,,,,4.0,4.0,4.0,4.0,4.0,1.0131966276745485,1.0065766874285083,,,0.31296147039693056,0.559429593780067,False,False,True,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,Ridge,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,20.02541745897078,4.474976810998106,3.685836423987076,-1.2160580511352732,20.02541745897078,4.474976810998106,3.685836423987076,-1.2160580511352732,5.439152269723847,3.0060778444784493,1.8093850362905464,-1.192315176431944,1.1075676736068096,,,,,,81.18464455994987,9.01025219180628,6.309962921051922,-0.6922258782997508,0.0004413850001583,7.35949997761054e-05,0.0005149799999344,ok,,,,3.0,3.0,2.0,3.0,3.0,1.0,1.0,,,0.30888522706123506,0.5557744390139179,False,False,True,False,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,RandomForest,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,82.14129050738003,9.063183243617004,4.554583009532816,-8.08994124754074,82.14129050738003,9.063183243617004,4.554583009532816,-8.08994124754074,8.137372987766849,3.0060778444784493,2.706973474660192,-2.879491792192674,0.0776586621291549,,,,,,130.2518982973565,11.412795376127466,7.124180351361531,-1.7149916611840368,0.2570430509999823,0.007132540999919,0.2641755919999013,ok,,,,7.0,7.0,6.0,7.0,7.0,4.101851593140358,2.025302839858859,,,1.2670013607186483,1.125611549655852,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,XGBoost,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,476.4059273804197,21.82672507226908,9.43446335399764,-51.72015892517659,476.4059273804197,21.82672507226908,9.43446335399764,-51.72015892517659,19.817800521850582,3.0060778444784493,6.592577287461745,-7.189027432229171,-1.2694119775155586,,,,,,536.5893640427364,23.164398633306597,11.746416645169024,-10.184755599724276,0.0639327360004244,0.0008955010002864,0.0648282370007109,ok,,,,10.0,10.0,10.0,10.0,10.0,23.790062222498353,4.8775057378232125,,,7.348398771397315,2.7107930152258612,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,LightGBM,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,104.1785850287782,10.2067911230111,7.322068115292904,-10.528638171060134,104.1785850287782,10.2067911230111,7.322068115292904,-10.528638171060134,10.388441400484783,3.0060778444784493,3.455812503181256,-2.8504594433948736,1.1565729806400116,,,,,,168.0867314768695,12.96482670446734,9.451174523494256,-2.5036270509743725,0.0144085150000137,0.0009349409997412,0.0153434559997549,ok,,,,8.0,8.0,9.0,8.0,8.0,5.202317766519736,2.2808589975094336,,,1.6069191045561462,1.2676431298106523,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,CatBoost,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,64.83125674055248,8.05178593484405,5.045122271639771,-6.174373705790567,64.83125674055248,8.05178593484405,5.045122271639771,-6.174373705790567,8.219722277213108,3.0060778444784493,2.734367738450638,-2.1471163216793423,0.9062791355508008,,,,,,113.60889698267712,10.65874743967025,7.181370914456269,-1.36808224660281,0.1004905629997665,0.0007108319996405,0.101201394999407,ok,,,,6.0,6.0,7.0,6.0,6.0,3.2374484513684902,1.7992910968957998,,,1.0,1.0,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,KNN,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,50.24616320596668,7.088452807627817,3.968901299076361,-4.560354221797194,50.24616320596668,7.088452807627817,3.968901299076361,-4.560354221797194,7.768231153352243,3.0060778444784493,2.584174979906424,-1.552153690915622,1.1921057699078248,,,,,,98.05964059989086,9.90250678363266,6.406348866804496,-1.0439710285037016,0.0003668280000965,0.0005053119998592,0.0008721399999558,ok,,,,5.0,5.0,5.0,5.0,5.0,2.5091193883430343,1.584020008820291,,,0.7750299119920855,0.8803578317889184,False,False,True,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,SVR,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,2.4638955016661748,1.5696800634735013,1.1869338070760749,0.7273397433631359,2.4638955016661748,1.5696800634735013,1.1869338070760749,0.7273397433631359,2.023247678288695,3.0060778444784493,0.6730523236465707,0.4071383098143701,0.5993413640911011,,,,,,48.09542676663937,6.935086644494024,3.794303793384503,-0.0025088641273456,0.0016822580000734,0.0004643449997274,0.0021466029998009,ok,,,,1.0,1.0,1.0,1.0,1.0,0.12303840889780925,0.35076831227721994,,,0.03800474686965289,0.19494806197973064,True,False,True,True,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,0,G,MLP,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,138.06707325884088,11.750194605147648,7.289886089122873,-14.278815031887142,138.06707325884088,11.750194605147648,7.289886089122873,-14.278815031887142,12.685356168122436,3.0060778444784493,4.219902751827549,-1.2281631691736816,1.8478427389814076,,,,,,187.52264575094196,13.693890818570956,8.767962771442198,-2.908752395567262,5.601582209999833,0.0005868569996891,5.602169066999522,ok,,,,9.0,9.0,8.0,9.0,9.0,6.894591513096823,2.6257554176078215,,,2.1296374650173764,1.4593277442087425,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,1,G,FixedRidgeLambda1,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,6.510316462267,2.551532179351654,2.185891516114958,0.5989203539279386,6.510316462267,2.551532179351654,2.185891516114958,0.5989203539279386,4.1478417841150605,4.028893045772533,1.029523925552538,-1.0121144043210148,0.8609741746647429,,,,,,553.1203076949647,23.51850989529236,8.776577870922466,-0.0065621651591316,0.0005406390000644,7.560799986094935e-05,0.0006162469999253,ok,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,,0.14111390259639206,0.375651304531732,False,False,True,False,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,1,G,LinearRegression,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,6.569751448847636,2.5631526386166774,2.192778773818021,0.5952587556753465,6.569751448847636,2.5631526386166774,2.192778773818021,0.5952587556753465,4.174396749296281,4.028893045772533,1.0361150573794513,-1.021736422267044,0.8665536395935777,,,,,,553.0525136508281,23.51706855989556,8.781694159742798,-0.0064387943139436,0.0005264979999992,6.77030002407264e-05,0.0005942010002399,ok,,,,4.0,4.0,4.0,4.0,4.0,1.0091293544522932,1.0045543063728777,,,0.14240218143134092,0.37736213566194066,False,False,True,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,1,G,Ridge,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,6.510316462267,2.551532179351654,2.185891516114958,0.5989203539279386,6.510316462267,2.551532179351654,2.185891516114958,0.5989203539279386,4.1478417841150605,4.028893045772533,1.029523925552538,-1.0121144043210148,0.8609741746647429,,,,,,553.1203076949647,23.51850989529236,8.776577870922466,-0.0065621651591316,0.0004552150003291,6.239799995455542e-05,0.0005176130002837,ok,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,,0.14111390259639206,0.375651304531732,False,False,True,False,True,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,1,G,RandomForest,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,111.14665915071608,10.54261159062194,4.562862636187814,-5.847387983769104,111.14665915071608,10.54261159062194,4.562862636187814,-5.847387983769104,9.42085748871274,4.028893045772533,2.3383240462533315,-2.3393724287688613,-0.0212377303445438,,,,,,666.4625306171621,25.8159355944572,11.209036646392532,-0.2128210779514499,0.2607381360003273,0.007126357999823,0.2678644940001504,ok,,,,8.0,8.0,7.0,8.0,8.0,17.07238961345559,4.131874830322863,,,2.4091515250008277,1.5521441701726122,False,False,False,False,False,0,small(100-500),Q1,Q4
linear_all_v1,ood_primary,10,1432080027,1,G,XGBoost,linear_all_v1:G:0010,211,169,42,8,0,8,0,1.0,False,8.0,,,8.0,,,,,,,,,,,947.3785110309587,30.779514470357697,10.338591362468176,-57.3649412594392,947.3785110309587,30.779514470357697,10.338591362468176,-57.3649412594392,28.3079776763916,4.028893045772533,7.026242035909791,-8.68242359064598,-1.6763319866418698,,,,,,1505.137737917228,38.7961046745318,16.867598661993508,-1.7390328636716488,0.0634211909996338,0.0008749899998292,0.0642961809994631,ok,,,,10.0,10.0,10.0,10.0,10.0,145.51957904379134,12.06314963199045,,,20.534835703053545,4.531537896018696,False,False,False,False,False,0,small(100-500),Q1,Q4
